Ciudad,Cultivo,year,Mes,Kilos,Hectáreas
Oporto,Olivo,2010,7,36294,213.0601148820626
Oporto,Olivo,2010,8,20751,219.89238227873466
Oporto,Olivo,2010,9,31270,152.2250016325394
Oporto,Olivo,2010,10,49780,383.3260482449672
Oporto,Olivo,2010,11,40520,288.53165762194664
Oporto,Olivo,2010,12,4626,272.4158118179211
Oporto,Olivo,2011,1,39265,132.92800114089414
Oporto,Olivo,2011,2,17645,455.3440490963118
Oporto,Olivo,2011,3,14382,174.55001867435192
Oporto,Olivo,2011,4,14844,473.2321083112411
Oporto,Olivo,2011,5,5175,481.40866448126224
Oporto,Olivo,2011,6,10174,34.74862226757521
Oporto,Olivo,2011,7,11725,146.56021480497765
Oporto,Olivo,2011,8,42115,138.73326234503838
Oporto,Olivo,2011,9,19196,294.1164922633852
Oporto,Olivo,2011,10,15021,476.55051936741216
Oporto,Olivo,2011,11,29690,208.43460781433234
Oporto,Olivo,2011,12,48340,36.933490351512816
Oporto,Olivo,2012,1,21756,202.21085034653808
Oporto,Olivo,2012,2,45354,367.7008433296221
Oporto,Olivo,2012,3,34765,41.31146160370317
Oporto,Olivo,2012,4,39867,165.06399412846392
Oporto,Olivo,2012,5,31828,436.14384843839474
Oporto,Olivo,2012,6,25502,359.3123609789209
Oporto,Olivo,2012,7,47277,174.09036216712266
Oporto,Olivo,2012,8,32692,180.12416210548386
Oporto,Olivo,2012,9,36016,13.03007309403937
Oporto,Olivo,2012,10,11514,474.7010808665703
Oporto,Olivo,2012,11,9070,289.3889995598
Oporto,Olivo,2012,12,31761,471.76200533952317
Oporto,Olivo,2013,1,36144,16.956350891144613
Oporto,Olivo,2013,2,12182,271.72845110649166
Oporto,Olivo,2013,3,32331,376.86225443518595
Oporto,Olivo,2013,4,32556,497.7565413334735
Oporto,Olivo,2013,5,22876,478.3631421158302
Oporto,Olivo,2013,6,25518,271.32853845120644
Oporto,Olivo,2013,7,25099,57.51959363288674
Oporto,Olivo,2013,8,39885,73.31966205034719
Oporto,Olivo,2013,9,8837,254.18318386417621
Oporto,Olivo,2013,10,20159,38.93457078455326
Oporto,Olivo,2013,11,42266,60.84060833256963
Oporto,Olivo,2013,12,22560,337.3215928640769
Oporto,Olivo,2014,1,47289,191.77711917016282
Oporto,Olivo,2014,2,29362,93.52663067500461
Oporto,Olivo,2014,3,42168,448.90591420240617
Oporto,Olivo,2014,4,28912,393.0721147050759
Oporto,Olivo,2014,5,35812,261.7945975995031
Oporto,Olivo,2014,6,37160,101.87718398830036
Oporto,Olivo,2014,7,15444,257.2064327868695
Oporto,Olivo,2014,8,2070,80.33693041244628
Oporto,Olivo,2014,9,46158,260.43597252147504
Oporto,Olivo,2014,10,30841,423.95081478219157
Oporto,Olivo,2014,11,8194,356.40859606177713
Oporto,Olivo,2014,12,17378,78.33061574052849
Oporto,Olivo,2015,1,34756,129.63230464838455
Oporto,Olivo,2015,2,27183,295.72182106715
Oporto,Olivo,2015,3,22665,192.3013482279816
Oporto,Olivo,2015,4,16867,234.371144612265
Oporto,Olivo,2015,5,40422,294.7955839697978
Oporto,Olivo,2015,6,32213,70.9667245574278
Oporto,Olivo,2015,7,14490,479.4876787042031
Oporto,Olivo,2015,8,39285,180.54545818388704
Oporto,Olivo,2015,9,10219,420.3503015908963
Oporto,Olivo,2015,10,30631,227.28516038966157
Oporto,Olivo,2015,11,19625,267.7860664932556
Oporto,Olivo,2015,12,43133,140.71831117572273
Oporto,Olivo,2016,1,38679,370.87185556334566
Oporto,Olivo,2016,2,28301,62.141763822393855
Oporto,Olivo,2016,3,25014,199.28097552131715
Oporto,Olivo,2016,4,15336,376.17580320432984
Oporto,Olivo,2016,5,6470,250.5996837077659
Oporto,Olivo,2016,6,40044,358.4684428886054
Oporto,Olivo,2016,7,28433,161.64007905341444
Oporto,Olivo,2016,8,22387,261.9001411754308
Oporto,Olivo,2016,9,32169,227.90926066058452
Oporto,Olivo,2016,10,30661,324.10218024132377
Oporto,Olivo,2016,11,3064,128.38462545352388
Oporto,Olivo,2016,12,34085,11.326993412021523
Oporto,Olivo,2017,1,7130,307.5889642286023
Oporto,Olivo,2017,2,5598,253.0609357481257
Oporto,Olivo,2017,3,34477,251.125085071548
Oporto,Olivo,2017,4,29716,372.3947768386539
Oporto,Olivo,2017,5,9061,203.75495241876527
Oporto,Olivo,2017,6,45814,24.873364711172087
Oporto,Olivo,2017,7,8857,214.52189576298915
Oporto,Olivo,2017,8,31111,116.6180905665058
Oporto,Olivo,2017,9,19645,341.80103366911794
Oporto,Olivo,2017,10,12826,45.60613791476679
Oporto,Olivo,2017,11,47598,134.45252915436419
Oporto,Olivo,2017,12,29481,71.56531128203386
Oporto,Olivo,2018,1,41166,360.5284164621559
Oporto,Olivo,2018,2,38939,114.63599870026728
Oporto,Olivo,2018,3,27569,13.622031707703583
Oporto,Olivo,2018,4,46772,189.67265105446089
Oporto,Olivo,2018,5,11775,434.45124498355165
Oporto,Olivo,2018,6,17535,477.78651487074376
Oporto,Olivo,2018,7,24544,158.60864030821827
Oporto,Olivo,2018,8,34455,165.28302748310614
Oporto,Olivo,2018,9,43462,141.21831251609055
Oporto,Olivo,2018,10,46528,391.0866759332186
Oporto,Olivo,2018,11,4395,375.83557027565985
Oporto,Olivo,2018,12,34932,186.2410249993032
Oporto,Vid,2008,1,39672,99.60361810988748
Oporto,Vid,2008,2,34122,321.4596793336196
Oporto,Vid,2008,3,36585,14.815500759196045
Oporto,Vid,2008,4,13467,120.66141978946207
Oporto,Vid,2008,5,13458,434.4541064311585
Oporto,Vid,2008,6,3581,159.0063716259291
Oporto,Vid,2008,7,9418,409.88525292798806
Oporto,Vid,2008,8,19827,366.23907823692565
Oporto,Vid,2008,9,15419,427.3772659436654
Oporto,Vid,2008,10,34804,120.32890186580661
Oporto,Vid,2008,11,44700,288.8017652090202
Oporto,Vid,2008,12,2548,458.3982427001147
Oporto,Vid,2009,1,23880,204.42676945314628
Oporto,Vid,2009,2,4407,288.95598772604967
Oporto,Vid,2009,3,6666,242.4731079321153
Oporto,Vid,2009,4,26092,263.9570631374684
Oporto,Vid,2009,5,11109,445.6102992991863
Oporto,Vid,2009,6,27505,319.5439849800262
Oporto,Vid,2009,7,44169,227.8675523778133
Oporto,Vid,2009,8,41522,230.14139764816198
Oporto,Vid,2009,9,38953,465.52830777365085
Oporto,Vid,2009,10,44454,257.0250925400348
Oporto,Vid,2009,11,44448,35.832685503905566
Oporto,Vid,2009,12,15799,237.35285454578658
Oporto,Vid,2010,1,49784,232.98706140498837
Oporto,Vid,2010,2,44333,356.7340870128623
Oporto,Vid,2010,3,20073,450.8741084203471
Oporto,Vid,2010,4,19259,65.84328468842817
Oporto,Vid,2010,5,10979,28.99089842154941
Oporto,Vid,2010,6,27183,292.9031665976372
Oporto,Vid,2010,7,39176,234.59810491889002
Oporto,Vid,2010,8,24790,133.38531536493193
Oporto,Vid,2010,9,3833,323.09188076690947
Oporto,Vid,2010,10,48476,434.43001734582447
Oporto,Vid,2010,11,45786,153.40099785702984
Oporto,Vid,2010,12,11889,139.9054927034229
Oporto,Vid,2011,1,16994,348.9052669669259
Oporto,Vid,2011,2,25662,90.04368037414667
Oporto,Vid,2011,3,18205,296.66723267214434
Oporto,Vid,2011,4,8777,439.79250533026584
Oporto,Vid,2011,5,27973,336.7983546030364
Oporto,Vid,2011,6,37303,62.288791360153596
Oporto,Vid,2011,7,20830,223.4793123999223
Oporto,Vid,2011,8,20091,316.76680740059265
Oporto,Vid,2011,9,31554,164.7142672171782
Oporto,Vid,2011,10,34690,117.73235862079866
Oporto,Vid,2011,11,47505,450.7121358619894
Oporto,Vid,2011,12,20642,198.67844730229123
Oporto,Vid,2012,1,21950,412.35978811297014
Oporto,Vid,2012,2,37404,419.13715498465154
Oporto,Vid,2012,3,40065,258.42981387024025
Oporto,Vid,2012,4,19312,466.8505894005183
Oporto,Vid,2012,5,29853,323.1628450274061
Oporto,Vid,2012,6,19610,224.01133074506674
Oporto,Vid,2012,7,48997,139.14022495342113
Oporto,Vid,2012,8,7207,305.41751247666326
Oporto,Vid,2012,9,7240,499.11795475615264
Oporto,Vid,2012,10,39090,365.40993146058025
Oporto,Vid,2012,11,18509,488.04494038675966
Oporto,Vid,2012,12,49291,412.7012681489222
Oporto,Vid,2013,1,38201,440.86898704765474
Oporto,Vid,2013,2,26022,72.89146404120045
Oporto,Vid,2013,3,44678,134.9957820878659
Oporto,Vid,2013,4,36712,456.791099074329
Oporto,Vid,2013,5,9787,29.574506910186226
Oporto,Vid,2013,6,18458,57.53892693617383
Oporto,Vid,2013,7,30163,300.4210726550101
Oporto,Vid,2013,8,34737,36.99975222782724
Oporto,Vid,2013,9,2211,394.2929366602913
Oporto,Vid,2013,10,49542,324.13219075525814
Oporto,Vid,2013,11,32819,205.000569726571
Oporto,Vid,2013,12,27708,42.36710083285843
Oporto,Vid,2014,1,16173,457.7993822576802
Oporto,Vid,2014,2,34737,334.2872570014681
Oporto,Vid,2014,3,48321,344.43074775693805
Oporto,Vid,2014,4,4052,352.77178623160665
Oporto,Vid,2014,5,3302,141.3901825098412
Oporto,Vid,2014,6,43567,178.0953489346288
Oporto,Vid,2014,7,21750,331.19988620459515
Oporto,Vid,2014,8,10472,15.839811659338626
Oporto,Vid,2014,9,26523,360.7106039412897
Oporto,Vid,2014,10,1524,230.02850258128123
Oporto,Vid,2014,11,28370,47.71489967392851
Oporto,Vid,2014,12,17821,371.044963318237
Oporto,Vid,2015,1,12353,129.8809767563094
Oporto,Vid,2015,2,25570,77.24130184226682
Oporto,Vid,2015,3,39104,439.78902915452113
Oporto,Vid,2015,4,3823,228.61313566401307
Oporto,Vid,2015,5,16167,173.61221104801143
Oporto,Vid,2015,6,9391,456.4490456820592
Oporto,Vid,2015,7,24380,382.41710188355523
Oporto,Vid,2015,8,3311,423.42710842802614
Oporto,Vid,2015,9,44038,319.6212780309737
Oporto,Vid,2015,10,49733,380.75680918267545
Oporto,Vid,2015,11,31492,366.45167173019905
Oporto,Vid,2015,12,13067,102.23377788683234
Oporto,Vid,2016,1,42508,37.93116990044766
Oporto,Vid,2016,2,4815,71.18633768390211
Oporto,Vid,2016,3,38477,34.01227603592404
Oporto,Vid,2016,4,5773,109.39808697665396
Oporto,Vid,2016,5,11464,275.2676928141047
Oporto,Vid,2016,6,4320,302.2097837734202
Oporto,Vid,2016,7,27572,23.038099378065226
Oporto,Vid,2016,8,39826,420.8158226651731
Oporto,Vid,2016,9,1726,346.60130315172006
Oporto,Vid,2016,10,7697,110.88217420737736
Oporto,Vid,2016,11,13963,149.0609920903591
Oporto,Vid,2016,12,2081,73.6299365747617
Oporto,Vid,2017,1,11776,382.0271000319276
Oporto,Vid,2017,2,43112,47.93166047252779
Oporto,Vid,2017,3,12689,100.20964844686891
Oporto,Vid,2017,4,14436,408.2969760530113
Oporto,Vid,2017,5,26212,167.9391639900182
Oporto,Vid,2017,6,34332,392.9164234898075
Oporto,Vid,2017,7,14393,418.88454389948737
Oporto,Vid,2017,8,3251,339.6875280610107
Oporto,Vid,2017,9,28027,426.91785108782676
Oporto,Vid,2017,10,10583,156.96986000105116
Oporto,Vid,2017,11,13224,163.93941128011633
Oporto,Vid,2017,12,39784,26.175848591160353
Oporto,Vid,2018,1,14036,294.098493478148
Oporto,Vid,2018,2,8938,358.98790053680773
Oporto,Vid,2018,3,10546,116.68716084463742
Oporto,Vid,2018,4,47015,252.24169741242147
Oporto,Vid,2018,5,41857,246.95154699489507
Oporto,Vid,2018,6,6577,381.898647608475
Oporto,Vid,2018,7,40451,118.91855565290678
Oporto,Vid,2018,8,29647,81.84113300832271
Oporto,Vid,2018,9,35768,134.1559054263739
Oporto,Vid,2018,10,49334,86.81261003930327
Oporto,Vid,2018,11,16096,181.88103527505294
Oporto,Vid,2018,12,28328,379.8654545975423
Oporto,Trigo,2008,1,18706,464.72697599739666
Oporto,Trigo,2008,2,19825,11.138469004645833
Oporto,Trigo,2008,3,10318,454.00739270246487
Oporto,Trigo,2008,4,44185,286.65109983225756
Oporto,Trigo,2008,5,15650,234.32441695401124
Oporto,Trigo,2008,6,21171,140.1859267844691
Oporto,Trigo,2008,7,12801,106.36694387125056
Oporto,Trigo,2008,8,17559,331.7157241758296
Oporto,Trigo,2008,9,14288,310.70476198708434
Oporto,Trigo,2008,10,13191,484.480210448635
Oporto,Trigo,2008,11,11737,345.14781365841924
Oporto,Trigo,2008,12,6147,265.2340335233328
Oporto,Trigo,2009,1,20643,102.26823720938215
Oporto,Trigo,2009,2,38999,410.97083066089846
Oporto,Trigo,2009,3,19467,80.49530350823159
Oporto,Trigo,2009,4,2752,262.2442751172359
Oporto,Trigo,2009,5,3642,399.83340436621734
Oporto,Trigo,2009,6,47719,217.50618453217305
Oporto,Trigo,2009,7,21183,325.28018526349206
Oporto,Trigo,2009,8,39259,421.60922764114224
Oporto,Trigo,2009,9,39563,52.52364749184534
Oporto,Trigo,2009,10,11931,412.5209138603335
Oporto,Trigo,2009,11,38777,273.2650800973387
Oporto,Trigo,2009,12,2044,116.96852478764103
Oporto,Trigo,2010,1,25363,318.07966737939654
Oporto,Trigo,2010,2,15374,60.35643889839308
Oporto,Trigo,2010,3,9793,233.2277231751533
Oporto,Trigo,2010,4,30883,289.05365667410217
Oporto,Trigo,2010,5,38960,218.14383734685129
Oporto,Trigo,2010,6,23259,13.35196659269814
Oporto,Trigo,2010,7,32629,490.17816920555646
Oporto,Trigo,2010,8,22602,120.87589373046544
Oporto,Trigo,2010,9,7073,129.3712480712752
Oporto,Trigo,2010,10,11195,144.7621385190209
Oporto,Trigo,2010,11,45328,392.54265904409806
Oporto,Trigo,2010,12,41164,410.38247859171304
Oporto,Trigo,2011,1,21619,249.72704209960952
Oporto,Trigo,2011,2,25845,224.50487694418294
Oporto,Trigo,2011,3,31562,290.9815944242739
Oporto,Trigo,2011,4,9697,468.72651644158753
Oporto,Trigo,2011,5,4145,470.8436272713753
Oporto,Trigo,2011,6,14100,127.27282040820572
Oporto,Trigo,2011,7,5067,42.96946033154213
Oporto,Trigo,2011,8,31728,143.00112349526609
Oporto,Trigo,2011,9,43012,320.2575506989284
Oporto,Trigo,2011,10,3509,181.26617257300504
Oporto,Trigo,2011,11,7533,362.50019623166196
Oporto,Trigo,2011,12,15670,193.90745942877675
Oporto,Trigo,2012,1,46809,81.5873171152469
Oporto,Trigo,2012,2,24723,450.0917579618494
Oporto,Trigo,2012,3,1074,329.61774528103865
Oporto,Trigo,2012,4,32345,302.0613617840471
Oporto,Trigo,2012,5,35917,18.28727196158759
Oporto,Trigo,2012,6,15033,457.1764631727241
Oporto,Trigo,2012,7,24097,13.451028165829513
Oporto,Trigo,2012,8,24525,47.62988530049966
Oporto,Trigo,2012,9,42846,334.80129594098617
Oporto,Trigo,2012,10,43075,126.03081687352827
Oporto,Trigo,2012,11,38383,256.4090048321366
Oporto,Trigo,2012,12,23763,318.7857915946503
Oporto,Trigo,2013,1,47660,488.94471025996603
Oporto,Trigo,2013,2,44241,90.22718936079377
Oporto,Trigo,2013,3,22058,59.0759487783158
Oporto,Trigo,2013,4,19635,393.0472046123321
Oporto,Trigo,2013,5,21953,195.37464751097713
Oporto,Trigo,2013,6,13061,55.33899163969238
Oporto,Trigo,2013,7,13673,490.8778337782272
Oporto,Trigo,2013,8,22059,213.9188637390173
Oporto,Trigo,2013,9,18548,453.9894550534086
Oporto,Trigo,2013,10,36490,412.2160145389331
Oporto,Trigo,2013,11,31337,44.333660903382835
Oporto,Trigo,2013,12,1808,332.39524803299673
Oporto,Trigo,2014,1,17363,395.3877996287799
Oporto,Trigo,2014,2,44359,253.4042797229324
Oporto,Trigo,2014,3,19029,246.73597632709473
Oporto,Trigo,2014,4,48915,309.45934637351064
Oporto,Trigo,2014,5,4895,95.24221589263594
Oporto,Trigo,2014,6,43968,378.89526279477815
Oporto,Trigo,2014,7,15621,44.64133801033943
Oporto,Trigo,2014,8,34653,272.0517384777843
Oporto,Trigo,2014,9,38260,26.857572142194535
Oporto,Trigo,2014,10,7269,430.87685116911655
Oporto,Trigo,2014,11,18194,201.24481813425754
Oporto,Trigo,2014,12,44723,211.36185065155385
Oporto,Trigo,2015,1,46505,131.91056123904247
Oporto,Trigo,2015,2,40897,85.66372119421436
Oporto,Trigo,2015,3,3147,55.84410938704442
Oporto,Trigo,2015,4,39445,325.4227050992235
Oporto,Trigo,2015,5,41634,230.3417188200228
Oporto,Trigo,2015,6,17874,370.6573462087721
Oporto,Trigo,2015,7,38755,314.7705871459983
Oporto,Trigo,2015,8,10825,89.63042199575358
Oporto,Trigo,2015,9,41050,427.2748860084463
Oporto,Trigo,2015,10,21760,335.5262896367843
Oporto,Trigo,2015,11,40754,383.5569947165147
Oporto,Trigo,2015,12,5423,347.9977111833044
Oporto,Trigo,2016,1,41927,297.43485132823463
Oporto,Trigo,2016,2,32826,263.8275209651747
Oporto,Trigo,2016,3,7825,377.7666402393314
Oporto,Trigo,2016,4,25251,361.8533989884218
Oporto,Trigo,2016,5,25530,440.20940742483293
Oporto,Trigo,2016,6,41544,124.17929255444905
Oporto,Trigo,2016,7,5886,197.62247687825044
Oporto,Trigo,2016,8,38387,182.3428545593696
Oporto,Trigo,2016,9,44113,317.73492763907313
Oporto,Trigo,2016,10,8856,213.65761319428603
Oporto,Trigo,2016,11,36790,434.8356873861942
Oporto,Trigo,2016,12,11912,275.2067250725768
Oporto,Trigo,2017,1,23368,249.07109568685792
Oporto,Trigo,2017,2,10969,37.30671299348239
Oporto,Trigo,2017,3,36983,354.02045777340334
Oporto,Trigo,2017,4,20360,245.28992247832505
Oporto,Trigo,2017,5,44429,152.5897008866849
Oporto,Trigo,2017,6,7789,402.4008689312776
Oporto,Trigo,2017,7,18061,10.366377101560222
Oporto,Trigo,2017,8,22137,297.2553944025732
Oporto,Trigo,2017,9,14275,104.23472866433175
Oporto,Trigo,2017,10,35550,116.68520041146209
Oporto,Trigo,2017,11,20641,458.2726534273108
Oporto,Trigo,2017,12,15485,236.96772379137101
Oporto,Trigo,2018,1,21390,468.0975928117092
Oporto,Trigo,2018,2,4981,276.0408177997706
Oporto,Trigo,2018,3,6782,233.68933911735115
Oporto,Trigo,2018,4,30799,58.58159501603573
Oporto,Trigo,2018,5,46780,228.96835564821507
Oporto,Trigo,2018,6,2524,158.1739127489219
Oporto,Trigo,2018,7,27120,90.63736863037411
Oporto,Trigo,2018,8,26473,428.0328042360159
Oporto,Trigo,2018,9,9417,358.10668935608174
Oporto,Trigo,2018,10,38921,71.3627125580859
Oporto,Trigo,2018,11,19562,51.264375476778184
Oporto,Trigo,2018,12,11871,429.0310190360217
Oporto,Maíz,2008,1,28382,149.847993547077
Oporto,Maíz,2008,2,36312,360.3002346578714
Oporto,Maíz,2008,3,20665,483.25996771571596
Oporto,Maíz,2008,4,47451,481.4843259568129
Oporto,Maíz,2008,5,46890,130.27268664407592
Oporto,Maíz,2008,6,7749,245.01629740478447
Oporto,Maíz,2008,7,21608,339.975667166602
Oporto,Maíz,2008,8,19460,447.3098560364857
Oporto,Maíz,2008,9,12560,172.14823523229563
Oporto,Maíz,2008,10,33463,494.1268414120566
Oporto,Maíz,2008,11,4170,271.321097604783
Oporto,Maíz,2008,12,29810,345.51533030169225
Oporto,Maíz,2009,1,1028,127.10886330366014
Oporto,Maíz,2009,2,18397,30.364325653406695
Oporto,Maíz,2009,3,46406,124.81928216875814
Oporto,Maíz,2009,4,39607,440.9025978355258
Oporto,Maíz,2009,5,14503,354.17862927443895
Oporto,Maíz,2009,6,18138,175.8683709184817
Oporto,Maíz,2009,7,30505,343.32283728188327
Oporto,Maíz,2009,8,2906,209.8895310002421
Oporto,Maíz,2009,9,27140,88.23651118990387
Oporto,Maíz,2009,10,13031,311.9824666935309
Oporto,Maíz,2009,11,35228,315.04802532651803
Oporto,Maíz,2009,12,16193,450.5217514982471
Oporto,Maíz,2010,1,44813,387.1683949654713
Oporto,Maíz,2010,2,30432,66.72242266069907
Oporto,Maíz,2010,3,38146,474.1049386431138
Oporto,Maíz,2010,4,4071,28.185526781528115
Oporto,Maíz,2010,5,45460,339.45065114500375
Oporto,Maíz,2010,6,13666,52.83423585683109
Oporto,Maíz,2010,7,2779,115.64878496909193
Oporto,Maíz,2010,8,21710,397.7422500132068
Oporto,Maíz,2010,9,19733,404.5084122897858
Oporto,Maíz,2010,10,20613,82.44769455256805
Oporto,Maíz,2010,11,18492,476.60743839753866
Oporto,Maíz,2010,12,42570,288.0471719313825
Oporto,Maíz,2011,1,38825,273.414757645242
Oporto,Maíz,2011,2,9864,144.03559421094909
Oporto,Maíz,2011,3,6796,491.60145774915605
Oporto,Maíz,2011,4,9123,31.848165439730558
Oporto,Maíz,2011,5,47422,136.31145921995574
Oporto,Maíz,2011,6,37839,287.7606323141064
Oporto,Maíz,2011,7,3786,34.261188554123834
Oporto,Maíz,2011,8,37964,413.1021595554094
Oporto,Maíz,2011,9,26988,477.12502237847065
Oporto,Maíz,2011,10,34108,235.18585897770572
Oporto,Maíz,2011,11,24806,410.89133475262264
Oporto,Maíz,2011,12,18043,345.37332692396063
Oporto,Maíz,2012,1,4457,385.1162511477093
Oporto,Maíz,2012,2,10241,247.79241069024053
Oporto,Maíz,2012,3,22826,327.6459074981328
Oporto,Maíz,2012,4,34586,431.3709499498705
Oporto,Maíz,2012,5,32634,310.42695714392835
Oporto,Maíz,2012,6,34688,51.05757654864819
Oporto,Maíz,2012,7,43274,263.9990770343071
Oporto,Maíz,2012,8,31980,296.61613804957364
Oporto,Maíz,2012,9,49998,134.06746443627702
Oporto,Maíz,2012,10,14237,410.7328160474334
Oporto,Maíz,2012,11,20252,467.86590625283173
Oporto,Maíz,2012,12,29740,232.9288710665912
Oporto,Maíz,2013,1,49288,74.91062160754402
Oporto,Maíz,2013,2,43929,337.9402399633923
Oporto,Maíz,2013,3,47577,137.73082729289087
Oporto,Maíz,2013,4,24244,428.109551297929
Oporto,Maíz,2013,5,23104,58.62645581064369
Oporto,Maíz,2013,6,32711,384.6384492421209
Oporto,Maíz,2013,7,22359,438.6353706514568
Oporto,Maíz,2013,8,38863,362.7984332874487
Oporto,Maíz,2013,9,11929,315.33754833643445
Oporto,Maíz,2013,10,15842,452.40533148175354
Oporto,Maíz,2013,11,35318,124.50831992442816
Oporto,Maíz,2013,12,48934,144.34037845942706
Oporto,Maíz,2014,1,16567,359.6935387249554
Oporto,Maíz,2014,2,24831,403.1020978252059
Oporto,Maíz,2014,3,21625,434.6318874117967
Oporto,Maíz,2014,4,36929,31.809429245323955
Oporto,Maíz,2014,5,26103,231.12973681704358
Oporto,Maíz,2014,6,40385,353.17046554461905
Oporto,Maíz,2014,7,12926,428.0561480063222
Oporto,Maíz,2014,8,30774,258.0085278203757
Oporto,Maíz,2014,9,18560,103.91894622683442
Oporto,Maíz,2014,10,49406,261.6237547034673
Oporto,Maíz,2014,11,33720,185.7762395775884
Oporto,Maíz,2014,12,5700,203.1533423539549
Oporto,Maíz,2015,1,8860,251.56152812446365
Oporto,Maíz,2015,2,40500,404.6784786898875
Oporto,Maíz,2015,3,15781,424.9246509161752
Oporto,Maíz,2015,4,8910,281.55194899234766
Oporto,Maíz,2015,5,10120,467.92472035471144
Oporto,Maíz,2015,6,11165,290.6585297711834
Oporto,Maíz,2015,7,44738,455.0901330190747
Oporto,Maíz,2015,8,25183,248.37655520888723
Oporto,Maíz,2015,9,1595,283.146073910164
Oporto,Maíz,2015,10,21823,475.147774160432
Oporto,Maíz,2015,11,1858,391.42991932288595
Oporto,Maíz,2015,12,26020,235.72966791094666
Oporto,Maíz,2016,1,20838,113.12523936650179
Oporto,Maíz,2016,2,34798,168.34115646691444
Oporto,Maíz,2016,3,47073,152.27732382967366
Oporto,Maíz,2016,4,44005,184.71387137667546
Oporto,Maíz,2016,5,29400,339.45731038677525
Oporto,Maíz,2016,6,41874,194.90075384285268
Oporto,Maíz,2016,7,11000,100.37324338628981
Oporto,Maíz,2016,8,16493,234.30466022502574
Oporto,Maíz,2016,9,33408,110.93421025235187
Oporto,Maíz,2016,10,29251,335.3761862245456
Oporto,Maíz,2016,11,49037,215.27715921213354
Oporto,Maíz,2016,12,7085,150.1840617953177
Oporto,Maíz,2017,1,25118,286.23117970824575
Oporto,Maíz,2017,2,34989,459.3676219402085
Oporto,Maíz,2017,3,28566,35.616760601692214
Oporto,Maíz,2017,4,16385,410.9672496252971
Oporto,Maíz,2017,5,32225,438.45503553708204
Oporto,Maíz,2017,6,24341,412.2504146703701
Oporto,Maíz,2017,7,25094,166.42039591523235
Oporto,Maíz,2017,8,20049,141.08824482168774
Oporto,Maíz,2017,9,15567,124.841344432159
Oporto,Maíz,2017,10,4513,106.03029050386334
Oporto,Maíz,2017,11,45140,295.80533659815734
Oporto,Maíz,2017,12,13122,194.36707137190675
Oporto,Maíz,2018,1,32007,26.97884780886837
Oporto,Maíz,2018,2,28684,354.1753733294933
Oporto,Maíz,2018,3,23754,494.67140636327935
Oporto,Maíz,2018,4,10107,367.03214093528055
Oporto,Maíz,2018,5,31805,35.49163996442898
Oporto,Maíz,2018,6,47314,499.7357337192398
Oporto,Maíz,2018,7,45527,305.39472639386184
Oporto,Maíz,2018,8,13886,66.42633582740648
Oporto,Maíz,2018,9,29174,149.4906220347672
Oporto,Maíz,2018,10,43596,108.34929302775818
Oporto,Maíz,2018,11,19033,105.54840138529968
Oporto,Maíz,2018,12,4435,18.834214389867
Lisboa,Olivo,2008,1,29942,322.79153191405806
Lisboa,Olivo,2008,2,48921,64.88573940342079
Lisboa,Olivo,2008,3,33826,402.89469093900243
Lisboa,Olivo,2008,4,22322,240.9476791114835
Lisboa,Olivo,2008,5,15017,63.116182631145136
Lisboa,Olivo,2008,6,10628,67.82295304349368
Lisboa,Olivo,2008,7,37113,92.3778678228853
Lisboa,Olivo,2008,8,34329,23.46057563136258
Lisboa,Olivo,2008,9,2737,316.294860816399
Lisboa,Olivo,2008,10,20938,95.6931287354827
Lisboa,Olivo,2008,11,28499,274.7064607215231
Lisboa,Olivo,2008,12,42894,40.824663248831726
Lisboa,Olivo,2009,1,42034,25.910678128956658
Lisboa,Olivo,2009,2,25596,375.35788293504595
Lisboa,Olivo,2009,3,39098,336.16874530672027
Lisboa,Olivo,2009,4,47228,85.84515707459487
Lisboa,Olivo,2009,5,18558,192.43047830079342
Lisboa,Olivo,2009,6,43243,40.22054597426916
Lisboa,Olivo,2009,7,27567,209.62986186379587
Lisboa,Olivo,2009,8,22922,37.40391156283057
Lisboa,Olivo,2009,9,47737,35.88468801521522
Lisboa,Olivo,2009,10,9434,146.87634778551416
Lisboa,Olivo,2009,11,28472,419.8554713143004
Lisboa,Olivo,2009,12,27849,443.9241273569594
Lisboa,Olivo,2010,1,3765,285.18130877897516
Lisboa,Olivo,2010,2,30283,290.12265039137185
Lisboa,Olivo,2010,3,35625,166.2204882077723
Lisboa,Olivo,2010,4,25982,258.7985544127055
Lisboa,Olivo,2010,5,39367,67.002546295298
Lisboa,Olivo,2010,6,39043,200.86285271325025
Lisboa,Olivo,2010,7,26757,403.3217286146506
Lisboa,Olivo,2010,8,45013,186.4488190832355
Lisboa,Olivo,2010,9,39231,76.45704184358357
Lisboa,Olivo,2010,10,12095,351.7414924462243
Lisboa,Olivo,2010,11,27469,393.5453803831795
Lisboa,Olivo,2010,12,10166,349.0444080006301
Lisboa,Olivo,2011,1,36863,129.28688221505124
Lisboa,Olivo,2011,2,1555,55.88011773347832
Lisboa,Olivo,2011,3,2386,45.535935307695894
Lisboa,Olivo,2011,4,11619,10.621357688590221
Lisboa,Olivo,2011,5,43964,460.81962574749275
Lisboa,Olivo,2011,6,8637,138.70817031193744
Lisboa,Olivo,2011,7,27739,474.44971795429376
