date,ciudad,cultivo,superficie_ha,produccion_toneladas,tempC,uvIndex,precipMM,sunHour
2011-01-30,sevilla,Olivo,2100,4200,11,3,0.0,8.7
2011-01-31,sevilla,Olivo,2100,4200,12,3,0.0,8.7
2011-02-01,sevilla,Olivo,2100,4200,13,3,0.0,8.7
2011-02-02,sevilla,Olivo,2100,4200,13,3,0.0,8.7
2011-02-03,sevilla,Olivo,2100,4200,16,3,0.0,8.7
2011-02-04,sevilla,Olivo,2100,4200,18,3,0.0,8.7
2011-02-05,sevilla,Olivo,2100,4200,18,3,0.0,8.7
2011-02-06,sevilla,Olivo,2100,4200,18,3,0.0,7.1
2011-02-07,sevilla,Olivo,2100,4200,17,3,0.0,8.7
2011-02-08,sevilla,Olivo,2100,4200,17,3,0.0,8.7
2011-02-09,sevilla,Olivo,2100,4200,17,3,0.0,8.7
2011-02-10,sevilla,Olivo,2100,4200,18,4,0.0,8.7
2011-02-11,sevilla,Olivo,2100,4200,17,3,0.0,7.1
2011-02-12,sevilla,Olivo,2100,4200,18,3,0.0,8.7
2011-02-13,sevilla,Olivo,2100,4200,16,3,0.0,5.6
2011-02-14,sevilla,Olivo,2100,4200,13,3,2.0,5.6
2011-02-15,sevilla,Olivo,2100,4200,12,3,15.8,4.1
2011-02-16,sevilla,Olivo,2100,4200,13,2,3.4,7.2
2011-02-17,sevilla,Olivo,2100,4200,14,3,0.0,8.7
2011-02-18,sevilla,Olivo,2100,4200,15,3,0.0,8.7
2011-02-19,sevilla,Olivo,2100,4200,16,3,0.8,4.1
2011-02-20,sevilla,Olivo,2100,4200,17,4,0.4,8.7
2011-02-21,sevilla,Olivo,2100,4200,17,4,0.0,7.2
2011-02-22,sevilla,Olivo,2100,4200,19,4,0.0,8.7
2011-02-23,sevilla,Olivo,2100,4200,21,4,0.0,8.7
2011-02-24,sevilla,Olivo,2100,4200,22,4,0.0,8.7
2011-02-25,sevilla,Olivo,2100,4200,23,4,0.0,8.7
2011-02-26,sevilla,Olivo,2100,4200,24,4,0.0,10.1
2011-02-27,sevilla,Olivo,2100,4200,18,4,0.2,8.7
2011-02-28,sevilla,Olivo,2100,4200,17,3,0.0,11.6
2011-03-01,sevilla,Olivo,2100,4200,14,3,0.0,11.6
2011-03-02,sevilla,Olivo,2100,4200,14,3,0.0,11.6
2011-03-03,sevilla,Olivo,2100,4200,17,4,1.9,8.7
2011-03-04,sevilla,Olivo,2100,4200,18,4,3.0,8.7
2011-03-05,sevilla,Olivo,2100,4200,17,3,1.0,8.7
2011-03-06,sevilla,Olivo,2100,4200,17,4,1.9,8.7
2011-03-07,sevilla,Olivo,2100,4200,19,4,0.4,11.6
2011-03-08,sevilla,Olivo,2100,4200,16,4,5.9,10.2
2011-03-09,sevilla,Olivo,2100,4200,17,3,4.0,7.3
2011-03-10,sevilla,Olivo,2100,4200,20,4,4.1,11.6
2011-03-11,sevilla,Olivo,2100,4200,14,3,1.0,8.8
2011-03-12,sevilla,Olivo,2100,4200,17,3,1.5,10.2
2011-03-13,sevilla,Olivo,2100,4200,15,3,2.4,7.4
2011-03-14,sevilla,Olivo,2100,4200,13,3,11.6,6.0
2011-03-15,sevilla,Olivo,2100,4200,15,3,0.0,11.6
2011-03-16,sevilla,Olivo,2100,4200,16,3,0.0,10.2
2011-03-17,sevilla,Olivo,2100,4200,19,4,0.0,10.2
2011-03-18,sevilla,Olivo,2100,4200,21,4,0.0,11.6
2011-03-19,sevilla,Olivo,2100,4200,23,4,0.0,11.6
2011-03-20,sevilla,Olivo,2100,4200,24,5,0.0,11.6
2011-03-21,sevilla,Olivo,2100,4200,22,4,0.0,11.6
2011-03-22,sevilla,Olivo,2100,4200,19,4,0.1,11.6
2011-03-23,sevilla,Olivo,2100,4200,20,4,0.0,11.6
2011-03-24,sevilla,Olivo,2100,4200,24,4,0.1,11.6
2011-03-25,sevilla,Olivo,2100,4200,22,4,0.4,11.6
2011-03-26,sevilla,Olivo,2100,4200,20,4,0.0,11.6
2011-03-27,sevilla,Olivo,2100,4200,19,4,0.0,11.6
2011-03-28,sevilla,Olivo,2100,4200,21,4,0.0,10.2
2011-03-29,sevilla,Olivo,2100,4200,22,4,0.1,10.2
2011-03-30,sevilla,Olivo,2100,4200,24,5,0.0,11.6
2011-03-31,sevilla,Olivo,2100,4200,27,5,0.0,11.6
2011-04-01,sevilla,Olivo,2100,4200,29,5,0.0,11.6
2011-04-02,sevilla,Olivo,2100,4200,26,5,0.0,11.6
2011-04-03,sevilla,Olivo,2100,4200,17,3,2.9,6.2
2011-04-04,sevilla,Olivo,2100,4200,25,5,0.0,11.6
2011-04-05,sevilla,Olivo,2100,4200,25,5,0.0,11.6
2011-04-06,sevilla,Olivo,2100,4200,28,5,0.3,11.6
2011-04-07,sevilla,Olivo,2100,4200,29,5,0.0,11.6
2011-04-08,sevilla,Olivo,2100,4200,31,5,0.0,11.6
2011-04-09,sevilla,Olivo,2100,4200,27,5,0.0,11.6
2011-04-10,sevilla,Olivo,2100,4200,29,5,0.0,11.6
2011-04-11,sevilla,Olivo,2100,4200,27,5,0.0,11.6
2011-04-12,sevilla,Olivo,2100,4200,27,5,0.0,11.6
2011-04-13,sevilla,Olivo,2100,4200,29,5,0.0,11.6
2011-04-14,sevilla,Olivo,2100,4200,31,6,0.0,11.6
2011-04-15,sevilla,Olivo,2100,4200,29,5,0.0,11.6
2011-04-16,sevilla,Olivo,2100,4200,27,5,0.0,13.5
2011-04-17,sevilla,Olivo,2100,4200,27,5,0.0,13.5
2011-04-18,sevilla,Olivo,2100,4200,25,5,0.0,13.6
2011-04-19,sevilla,Olivo,2100,4200,19,3,3.0,8.5
2011-04-20,sevilla,Olivo,2100,4200,22,5,1.5,13.3
2011-04-21,sevilla,Olivo,2100,4200,17,3,8.1,12.1
2011-04-22,sevilla,Olivo,2100,4200,17,3,4.9,9.7
2011-04-23,sevilla,Olivo,2100,4200,18,3,2.5,12.1
2011-04-24,sevilla,Olivo,2100,4200,21,5,0.6,13.7
2011-04-25,sevilla,Olivo,2100,4200,25,5,0.6,13.7
2011-04-26,sevilla,Olivo,2100,4200,25,5,0.1,13.7
2011-04-27,sevilla,Olivo,2100,4200,28,5,0.1,13.8
2011-04-28,sevilla,Olivo,2100,4200,27,5,0.0,13.8
2011-04-29,sevilla,Olivo,2100,4200,18,4,9.5,12.2
2011-04-30,sevilla,Olivo,2100,4200,18,3,2.5,12.2
2011-05-01,sevilla,Olivo,2100,4200,21,5,1.6,13.8
2011-05-02,sevilla,Olivo,2100,4200,21,4,9.8,11.0
2011-05-03,sevilla,Olivo,2100,4200,23,5,1.3,13.9
2011-05-04,sevilla,Olivo,2100,4200,25,5,0.0,13.9
2011-05-05,sevilla,Olivo,2100,4200,27,5,0.0,13.9
2011-05-06,sevilla,Olivo,2100,4200,25,5,0.2,13.3
2011-05-07,sevilla,Olivo,2100,4200,21,5,0.9,14.0
2011-05-08,sevilla,Olivo,2100,4200,27,5,0.0,14.0
2011-05-09,sevilla,Olivo,2100,4200,30,6,0.0,14.0
2011-05-10,sevilla,Olivo,2100,4200,29,6,0.0,14.0
2011-05-11,sevilla,Olivo,2100,4200,26,6,0.6,13.4
2011-05-12,sevilla,Olivo,2100,4200,30,6,0.0,14.1
2011-05-13,sevilla,Olivo,2100,4200,30,6,0.0,14.1
2011-05-14,sevilla,Olivo,2100,4200,33,6,0.0,14.1
2011-05-15,sevilla,Olivo,2100,4200,30,6,0.0,14.1
2011-05-16,sevilla,Olivo,2100,4200,29,6,0.0,14.1
2011-05-17,sevilla,Olivo,2100,4200,29,6,0.0,14.1
2011-05-18,sevilla,Olivo,2100,4200,24,5,8.8,13.4
2011-05-19,sevilla,Olivo,2100,4200,25,5,1.1,13.4
2011-05-20,sevilla,Olivo,2100,4200,27,6,0.3,14.2
2011-05-21,sevilla,Olivo,2100,4200,29,6,0.0,14.2
2011-05-22,sevilla,Olivo,2100,4200,31,6,0.0,14.2
2011-05-23,sevilla,Olivo,2100,4200,30,6,0.0,14.2
2011-05-24,sevilla,Olivo,2100,4200,33,6,0.0,14.2
2011-05-25,sevilla,Olivo,2100,4200,33,6,0.0,14.3
2011-05-26,sevilla,Olivo,2100,4200,28,6,0.0,13.4
2011-05-27,sevilla,Olivo,2100,4200,32,6,0.0,14.3
2011-05-28,sevilla,Olivo,2100,4200,31,6,0.0,14.3
2011-05-29,sevilla,Olivo,2100,4200,27,6,0.2,11.2
2011-05-30,sevilla,Olivo,2100,4200,30,6,0.0,12.3
2011-05-31,sevilla,Olivo,2100,4200,29,6,0.0,14.3
2011-06-01,sevilla,Olivo,2100,4200,31,6,0.1,14.3
2011-06-02,sevilla,Olivo,2100,4200,29,6,0.0,14.4
2011-06-03,sevilla,Olivo,2100,4200,29,6,0.0,14.4
2011-06-04,sevilla,Olivo,2100,4200,29,6,0.0,14.4
2011-06-05,sevilla,Olivo,2100,4200,31,6,0.0,14.4
2011-06-06,sevilla,Olivo,2100,4200,27,6,0.7,14.4
2011-06-07,sevilla,Olivo,2100,4200,23,5,0.0,14.4
2011-06-08,sevilla,Olivo,2100,4200,23,5,0.0,14.4
2011-06-09,sevilla,Olivo,2100,4200,25,5,0.0,13.4
2011-06-10,sevilla,Olivo,2100,4200,28,6,0.0,14.4
2011-06-11,sevilla,Olivo,2100,4200,30,6,0.0,14.4
2011-06-12,sevilla,Olivo,2100,4200,33,7,0.0,14.4
2011-06-13,sevilla,Olivo,2100,4200,33,7,0.0,14.4
2011-06-14,sevilla,Olivo,2100,4200,34,7,0.0,14.4
2011-06-15,sevilla,Olivo,2100,4200,36,7,0.0,14.4
2011-06-16,sevilla,Olivo,2100,4200,35,7,0.0,14.4
2011-06-17,sevilla,Olivo,2100,4200,35,7,0.0,14.4
2011-06-18,sevilla,Olivo,2100,4200,33,7,0.0,14.4
2011-06-19,sevilla,Olivo,2100,4200,36,7,0.0,14.5
2011-06-20,sevilla,Olivo,2100,4200,35,7,0.0,14.5
2011-06-21,sevilla,Olivo,2100,4200,37,7,0.0,14.5
2011-06-22,sevilla,Olivo,2100,4200,38,7,0.0,14.4
2011-06-23,sevilla,Olivo,2100,4200,37,7,0.0,14.5
2011-06-24,sevilla,Olivo,2100,4200,37,7,0.0,14.5
2011-06-25,sevilla,Olivo,2100,4200,39,7,0.0,14.5
2011-06-26,sevilla,Olivo,2100,4200,41,8,0.0,14.4
2011-06-27,sevilla,Olivo,2100,4200,36,7,0.0,13.4
2011-06-28,sevilla,Olivo,2100,4200,37,7,0.0,14.4
2011-06-29,sevilla,Olivo,2100,4200,39,7,0.1,14.4
2011-06-30,sevilla,Olivo,2100,4200,39,7,0.0,14.4
2011-07-01,sevilla,Olivo,2100,4200,38,8,0.4,14.4
2011-07-02,sevilla,Olivo,2100,4200,39,8,0.0,14.4
2011-07-03,sevilla,Olivo,2100,4200,28,6,0.0,14.4
2011-07-04,sevilla,Olivo,2100,4200,32,6,0.0,14.4
2011-07-05,sevilla,Olivo,2100,4200,37,7,0.0,14.4
2011-07-06,sevilla,Olivo,2100,4200,37,7,0.0,14.4
2011-07-07,sevilla,Olivo,2100,4200,33,7,0.0,14.4
2011-07-08,sevilla,Olivo,2100,4200,34,7,0.0,14.4
2011-07-09,sevilla,Olivo,2100,4200,36,7,0.0,14.4
2011-07-10,sevilla,Olivo,2100,4200,36,7,0.0,14.4
2011-07-11,sevilla,Olivo,2100,4200,36,7,0.0,14.4
2011-07-12,sevilla,Olivo,2100,4200,34,7,0.0,14.3
2011-07-13,sevilla,Olivo,2100,4200,33,7,0.0,14.3
2011-07-14,sevilla,Olivo,2100,4200,35,7,0.0,14.3
2011-07-15,sevilla,Olivo,2100,4200,37,7,0.0,14.3
2011-07-16,sevilla,Olivo,2100,4200,37,7,0.0,14.3
2011-07-17,sevilla,Olivo,2100,4200,34,7,0.0,14.3
2011-07-18,sevilla,Olivo,2100,4200,32,6,0.0,14.3
2011-07-19,sevilla,Olivo,2100,4200,33,7,0.0,14.3
2011-07-20,sevilla,Olivo,2100,4200,36,7,0.0,14.2
2011-07-21,sevilla,Olivo,2100,4200,38,7,0.0,14.2
2011-07-22,sevilla,Olivo,2100,4200,32,7,0.0,14.2
2011-07-23,sevilla,Olivo,2100,4200,30,6,0.0,14.2
2011-07-24,sevilla,Olivo,2100,4200,34,6,0.0,14.2
2011-07-25,sevilla,Olivo,2100,4200,37,7,0.0,14.2
2011-07-26,sevilla,Olivo,2100,4200,39,8,0.0,14.2
2011-07-27,sevilla,Olivo,2100,4200,40,8,0.0,14.1
2011-07-28,sevilla,Olivo,2100,4200,37,7,0.0,14.1
2011-07-29,sevilla,Olivo,2100,4200,36,7,0.0,14.1
2011-07-30,sevilla,Olivo,2100,4200,37,7,0.0,14.1
2011-07-31,sevilla,Olivo,2100,4200,35,7,0.0,14.1
2011-08-01,sevilla,Olivo,2100,4200,34,7,1.6,14.0
2011-08-02,sevilla,Olivo,2100,4200,31,6,0.0,14.0
2011-08-03,sevilla,Olivo,2100,4200,35,7,0.0,14.0
2011-08-04,sevilla,Olivo,2100,4200,37,7,0.0,14.0
2011-08-05,sevilla,Olivo,2100,4200,37,7,0.0,14.0
2011-08-06,sevilla,Olivo,2100,4200,36,7,0.0,14.0
2011-08-07,sevilla,Olivo,2100,4200,38,7,0.0,13.9
2011-08-08,sevilla,Olivo,2100,4200,39,8,0.0,13.9
2011-08-09,sevilla,Olivo,2100,4200,41,8,0.0,13.9
2011-08-10,sevilla,Olivo,2100,4200,39,8,0.0,13.9
2011-08-11,sevilla,Olivo,2100,4200,40,8,0.0,13.9
2011-08-12,sevilla,Olivo,2100,4200,34,7,0.3,13.8
2011-08-13,sevilla,Olivo,2100,4200,38,7,0.0,13.8
2011-08-14,sevilla,Olivo,2100,4200,39,8,0.0,13.8
2011-08-15,sevilla,Olivo,2100,4200,39,8,0.0,13.8
2011-08-16,sevilla,Olivo,2100,4200,40,8,0.0,13.8
2011-08-17,sevilla,Olivo,2100,4200,37,7,0.0,13.7
2011-08-18,sevilla,Olivo,2100,4200,36,7,0.0,13.7
2011-08-19,sevilla,Olivo,2100,4200,41,8,0.0,13.7
2011-08-20,sevilla,Olivo,2100,4200,42,8,0.0,13.7
2011-08-21,sevilla,Olivo,2100,4200,29,7,0.1,13.3
2011-08-22,sevilla,Olivo,2100,4200,31,6,0.0,13.6
2011-08-23,sevilla,Olivo,2100,4200,34,7,0.0,13.6
2011-08-24,sevilla,Olivo,2100,4200,34,7,0.0,13.6
2011-08-25,sevilla,Olivo,2100,4200,34,7,0.0,13.6
2011-08-26,sevilla,Olivo,2100,4200,32,7,0.0,13.5
2011-08-27,sevilla,Olivo,2100,4200,34,7,0.0,13.5
2011-08-28,sevilla,Olivo,2100,4200,36,7,0.0,11.6
2011-08-29,sevilla,Olivo,2100,4200,34,7,0.0,11.6
2011-08-30,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-08-31,sevilla,Olivo,2100,4200,28,6,0.0,11.6
2011-09-01,sevilla,Olivo,2100,4200,24,5,7.3,7.8
2011-09-02,sevilla,Olivo,2100,4200,26,6,2.1,11.6
2011-09-03,sevilla,Olivo,2100,4200,27,6,0.1,11.6
2011-09-04,sevilla,Olivo,2100,4200,30,6,0.0,11.6
2011-09-05,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-09-06,sevilla,Olivo,2100,4200,35,7,0.0,11.6
2011-09-07,sevilla,Olivo,2100,4200,37,7,0.0,11.6
2011-09-08,sevilla,Olivo,2100,4200,38,7,0.0,11.6
2011-09-09,sevilla,Olivo,2100,4200,38,7,0.0,11.6
2011-09-10,sevilla,Olivo,2100,4200,32,7,0.0,11.6
2011-09-11,sevilla,Olivo,2100,4200,33,7,0.0,10.2
2011-09-12,sevilla,Olivo,2100,4200,36,7,0.0,11.6
2011-09-13,sevilla,Olivo,2100,4200,37,7,0.0,11.6
2011-09-14,sevilla,Olivo,2100,4200,37,7,0.0,11.6
2011-09-15,sevilla,Olivo,2100,4200,34,7,0.0,11.6
2011-09-16,sevilla,Olivo,2100,4200,32,7,0.0,11.6
2011-09-17,sevilla,Olivo,2100,4200,32,7,0.0,11.6
2011-09-18,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-09-19,sevilla,Olivo,2100,4200,31,6,0.0,11.6
2011-09-20,sevilla,Olivo,2100,4200,34,7,0.0,11.6
2011-09-21,sevilla,Olivo,2100,4200,31,6,0.0,11.6
2011-09-22,sevilla,Olivo,2100,4200,30,6,0.0,11.6
2011-09-23,sevilla,Olivo,2100,4200,26,6,0.0,8.8
2011-09-24,sevilla,Olivo,2100,4200,28,6,0.0,11.6
2011-09-25,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-09-26,sevilla,Olivo,2100,4200,33,7,0.0,11.6
2011-09-27,sevilla,Olivo,2100,4200,33,7,0.0,11.6
2011-09-28,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-09-29,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-09-30,sevilla,Olivo,2100,4200,31,6,0.0,11.6
2011-10-01,sevilla,Olivo,2100,4200,31,6,0.0,11.6
2011-10-02,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-10-03,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-10-04,sevilla,Olivo,2100,4200,33,7,0.0,11.6
2011-10-05,sevilla,Olivo,2100,4200,32,6,0.0,11.6
2011-10-06,sevilla,Olivo,2100,4200,34,6,0.0,11.6
2011-10-07,sevilla,Olivo,2100,4200,33,7,0.0,11.4
2011-10-08,sevilla,Olivo,2100,4200,28,6,0.0,11.3
2011-10-09,sevilla,Olivo,2100,4200,29,6,0.0,11.3
2011-10-10,sevilla,Olivo,2100,4200,31,6,0.0,11.3
2011-10-11,sevilla,Olivo,2100,4200,33,6,0.0,11.3
2011-10-12,sevilla,Olivo,2100,4200,34,6,0.0,11.2
2011-10-13,sevilla,Olivo,2100,4200,34,7,0.0,11.2
2011-10-14,sevilla,Olivo,2100,4200,34,6,0.0,11.2
2011-10-15,sevilla,Olivo,2100,4200,31,6,0.0,11.2
2011-10-16,sevilla,Olivo,2100,4200,30,6,0.0,11.1
2011-10-17,sevilla,Olivo,2100,4200,28,6,0.0,10.1
2011-10-18,sevilla,Olivo,2100,4200,28,6,0.0,11.1
2011-10-19,sevilla,Olivo,2100,4200,29,6,0.0,11.1
2011-10-20,sevilla,Olivo,2100,4200,29,6,0.0,11.1
2011-10-21,sevilla,Olivo,2100,4200,27,6,0.0,11.0
2011-10-22,sevilla,Olivo,2100,4200,25,5,1.0,11.0
2011-10-23,sevilla,Olivo,2100,4200,23,5,1.3,11.0
2011-10-24,sevilla,Olivo,2100,4200,23,5,28.2,11.0
2011-10-25,sevilla,Olivo,2100,4200,20,5,0.1,10.9
2011-10-26,sevilla,Olivo,2100,4200,21,5,3.7,7.0
2011-10-27,sevilla,Olivo,2100,4200,19,5,7.4,10.1
2011-10-28,sevilla,Olivo,2100,4200,22,5,0.0,10.9
2011-10-29,sevilla,Olivo,2100,4200,23,5,0.0,10.9
2011-10-30,sevilla,Olivo,2100,4200,25,5,0.0,10.8
2011-10-31,sevilla,Olivo,2100,4200,25,5,0.0,10.8
2011-11-01,sevilla,Olivo,2100,4200,23,5,0.0,10.8
2011-11-02,sevilla,Olivo,2100,4200,22,5,7.7,6.9
2011-11-03,sevilla,Olivo,2100,4200,20,5,7.5,10.8
2011-11-04,sevilla,Olivo,2100,4200,16,3,8.9,8.5
2011-11-05,sevilla,Olivo,2100,4200,17,4,0.0,10.7
2011-11-06,sevilla,Olivo,2100,4200,18,4,0.0,10.7
2011-11-07,sevilla,Olivo,2100,4200,17,4,0.0,10.7
2011-11-08,sevilla,Olivo,2100,4200,17,4,0.0,10.7
2011-11-09,sevilla,Olivo,2100,4200,20,3,0.0,10.0
2011-11-10,sevilla,Olivo,2100,4200,22,5,0.0,10.6
2011-11-11,sevilla,Olivo,2100,4200,23,5,0.0,10.6
2011-11-12,sevilla,Olivo,2100,4200,24,5,0.0,10.0
2011-11-13,sevilla,Olivo,2100,4200,24,5,0.1,8.7
2011-11-14,sevilla,Olivo,2100,4200,18,5,4.1,7.1
2011-11-15,sevilla,Olivo,2100,4200,18,4,0.1,8.7
2011-11-16,sevilla,Olivo,2100,4200,18,4,0.0,8.7
2011-11-17,sevilla,Olivo,2100,4200,19,4,0.0,8.7
2011-11-18,sevilla,Olivo,2100,4200,20,4,0.3,8.7
2011-11-19,sevilla,Olivo,2100,4200,14,3,7.7,3.8
2011-11-20,sevilla,Olivo,2100,4200,14,3,6.3,3.8
2011-11-21,sevilla,Olivo,2100,4200,17,4,0.1,8.7
2011-11-22,sevilla,Olivo,2100,4200,15,4,0.0,8.7
2011-11-23,sevilla,Olivo,2100,4200,16,4,0.0,8.7
2011-11-24,sevilla,Olivo,2100,4200,19,4,0.0,8.7
2011-11-25,sevilla,Olivo,2100,4200,19,4,0.0,8.7
2011-11-26,sevilla,Olivo,2100,4200,18,4,0.0,7.0
2011-11-27,sevilla,Olivo,2100,4200,17,4,0.0,5.4
2011-11-28,sevilla,Olivo,2100,4200,17,4,0.0,8.7
2011-11-29,sevilla,Olivo,2100,4200,18,4,0.0,8.7
2011-11-30,sevilla,Olivo,2100,4200,18,4,0.0,8.7
2011-12-01,sevilla,Olivo,2100,4200,18,4,0.0,8.7
2011-12-02,sevilla,Olivo,2100,4200,15,4,0.0,8.7
2011-12-03,sevilla,Olivo,2100,4200,16,3,0.0,8.7
2011-12-04,sevilla,Olivo,2100,4200,16,4,0.0,8.7
2011-12-05,sevilla,Olivo,2100,4200,17,4,0.0,8.7
2011-12-06,sevilla,Olivo,2100,4200,18,4,0.0,8.7
2011-12-07,sevilla,Olivo,2100,4200,18,4,0.0,8.7
2011-12-08,sevilla,Olivo,2100,4200,18,4,0.0,7.0
2011-12-09,sevilla,Olivo,2100,4200,16,4,0.0,7.0
2011-12-10,sevilla,Olivo,2100,4200,16,4,0.3,8.7
2011-12-11,sevilla,Olivo,2100,4200,15,4,0.5,7.0
2011-12-12,sevilla,Olivo,2100,4200,16,4,0.0,8.7
2011-12-13,sevilla,Olivo,2100,4200,16,4,0.0,8.7
2011-12-14,sevilla,Olivo,2100,4200,17,3,0.2,5.3
2011-12-15,sevilla,Olivo,2100,4200,16,4,0.0,8.7
2011-12-16,sevilla,Olivo,2100,4200,15,4,0.0,5.3
2011-12-17,sevilla,Olivo,2100,4200,14,4,0.0,8.7
2011-12-18,sevilla,Olivo,2100,4200,13,3,0.0,8.7
2011-12-19,sevilla,Olivo,2100,4200,13,3,0.0,8.7
2011-12-20,sevilla,Olivo,2100,4200,15,3,0.0,8.7
2011-12-21,sevilla,Olivo,2100,4200,19,4,0.0,8.7
2011-12-22,sevilla,Olivo,2100,4200,20,4,0.0,8.7
2011-12-23,sevilla,Olivo,2100,4200,19,4,0.0,8.7
2011-12-24,sevilla,Olivo,2100,4200,17,4,0.0,8.7
2011-12-25,sevilla,Olivo,2100,4200,16,4,0.0,8.7
2011-12-26,sevilla,Olivo,2100,4200,17,4,0.0,8.7
2011-12-27,sevilla,Olivo,2100,4200,16,4,0.0,8.7
2011-12-28,sevilla,Olivo,2100,4200,15,3,0.0,8.7
2011-12-29,sevilla,Olivo,2100,4200,16,3,0.0,8.7
2011-12-30,sevilla,Olivo,2100,4200,15,3,0.0,8.7
2011-12-31,sevilla,Olivo,2100,4200,17,3,0.0,8.7
2011-01-01,valencia,Vid,1900,3600,25,6,0.8,10.2
2011-01-02,valencia,Vid,1900,3600,25,6,0.1,11.6
2011-01-03,valencia,Vid,1900,3600,27,6,0.0,11.6
2011-01-04,valencia,Vid,1900,3600,28,6,0.0,10.2
2011-01-05,valencia,Vid,1900,3600,27,6,3.0,11.6
2011-01-06,valencia,Vid,1900,3600,28,6,3.8,11.6
2011-01-07,valencia,Vid,1900,3600,27,6,4.2,11.6
2011-01-08,valencia,Vid,1900,3600,29,6,2.9,11.6
2011-01-09,valencia,Vid,1900,3600,27,6,1.7,11.6
2011-01-10,valencia,Vid,1900,3600,27,6,9.5,11.6
2011-01-11,valencia,Vid,1900,3600,27,6,1.8,11.6
2011-01-12,valencia,Vid,1900,3600,28,6,0.4,11.6
2011-01-13,valencia,Vid,1900,3600,28,6,1.0,11.6
2011-01-14,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-15,valencia,Vid,1900,3600,28,6,0.2,11.6
2011-01-16,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-17,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-18,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-01-19,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-01-20,valencia,Vid,1900,3600,28,6,0.1,11.6
2011-01-21,valencia,Vid,1900,3600,29,6,0.8,11.6
2011-01-22,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-01-23,valencia,Vid,1900,3600,27,6,1.5,11.6
2011-01-24,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-01-25,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-26,valencia,Vid,1900,3600,30,6,0.0,11.6
2011-01-27,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-28,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-29,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-30,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-01-31,valencia,Vid,1900,3600,28,6,0.3,11.6
2011-02-01,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-02-02,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-02-03,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-02-04,valencia,Vid,1900,3600,26,6,2.0,11.6
2011-02-05,valencia,Vid,1900,3600,28,6,1.5,11.6
2011-02-06,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-02-07,valencia,Vid,1900,3600,29,6,0.2,11.6
2011-02-08,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-02-09,valencia,Vid,1900,3600,29,6,0.2,11.6
2011-02-10,valencia,Vid,1900,3600,29,6,0.0,11.6
2011-02-11,valencia,Vid,1900,3600,28,6,3.4,11.6
2011-02-12,valencia,Vid,1900,3600,28,6,2.7,11.6
2011-02-13,valencia,Vid,1900,3600,28,6,0.8,11.6
2011-02-14,valencia,Vid,1900,3600,30,6,0.0,10.2
2011-02-15,valencia,Vid,1900,3600,30,6,0.0,10.2
2011-02-16,valencia,Vid,1900,3600,30,6,0.0,11.6
2011-02-17,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-02-18,valencia,Vid,1900,3600,28,6,0.1,11.6
2011-02-19,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-02-20,valencia,Vid,1900,3600,28,6,0.0,11.6
2011-02-21,valencia,Vid,1900,3600,27,6,2.0,11.6
2011-02-22,valencia,Vid,1900,3600,28,6,0.7,11.6
2011-02-23,valencia,Vid,1900,3600,26,5,3.0,8.8
2011-02-24,valencia,Vid,1900,3600,26,6,2.1,10.2
2011-02-25,valencia,Vid,1900,3600,27,6,1.8,11.6
2011-02-26,valencia,Vid,1900,3600,26,5,4.3,10.2
2011-02-27,valencia,Vid,1900,3600,30,5,0.4,8.8
2011-02-28,valencia,Vid,1900,3600,26,5,2.2,11.6
2011-03-01,valencia,Vid,1900,3600,27,6,0.0,10.2
2011-03-02,valencia,Vid,1900,3600,27,6,0.0,11.6
2011-03-03,valencia,Vid,1900,3600,30,5,0.7,8.8
2011-03-04,valencia,Vid,1900,3600,30,5,0.8,7.4
2011-03-05,valencia,Vid,1900,3600,30,6,0.4,8.8
2011-03-06,valencia,Vid,1900,3600,29,6,0.9,8.8
2011-03-07,valencia,Vid,1900,3600,30,6,0.1,11.6
