Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,date
Sevilla,Maíz,2012,12,22917,41.3010860411424,2012-12-15
Sevilla,Maíz,2013,1,26938,178.20498964157966,2013-01-15
Sevilla,Maíz,2013,2,3663,284.0168845665445,2013-02-15
Sevilla,Maíz,2013,3,10465,378.3676859646593,2013-03-15
Sevilla,Maíz,2013,4,28594,374.28323523853527,2013-04-15
Sevilla,Maíz,2013,5,24121,194.7232219705524,2013-05-15
Sevilla,Maíz,2013,6,12221,350.5100060929387,2013-06-15
Sevilla,Maíz,2013,7,32358,344.7260000042928,2013-07-15
Sevilla,Maíz,2013,8,46337,426.966430709332,2013-08-15
Sevilla,Maíz,2013,9,14515,71.79650796395117,2013-09-15
Sevilla,Maíz,2013,10,46991,375.6280228906134,2013-10-15
Sevilla,Maíz,2013,11,25904,209.14410292126917,2013-11-15
Sevilla,Maíz,2013,12,4044,273.2968434531588,2013-12-15
Sevilla,Maíz,2014,1,12593,362.4248653316319,2014-01-15
Sevilla,Maíz,2014,2,22672,74.33110628236388,2014-02-15
Sevilla,Maíz,2014,3,1654,108.87952464370387,2014-03-15
Sevilla,Maíz,2014,4,2798,382.5960329708665,2014-04-15
Sevilla,Maíz,2014,5,30087,156.02336002494016,2014-05-15
Sevilla,Maíz,2014,6,22646,100.18193830460464,2014-06-15
Sevilla,Maíz,2014,7,28200,112.42814831910192,2014-07-15
Sevilla,Maíz,2014,8,41555,312.1447693009848,2014-08-15
Sevilla,Maíz,2014,9,21900,497.8003743277745,2014-09-15
Sevilla,Maíz,2014,10,23356,239.592927349656,2014-10-15
Sevilla,Maíz,2014,11,40148,226.9863914883188,2014-11-15
Sevilla,Maíz,2014,12,43470,112.45770864891098,2014-12-15
Sevilla,Maíz,2015,1,36450,109.73208820457924,2015-01-15
Sevilla,Maíz,2015,2,13476,493.0437931306494,2015-02-15
Sevilla,Maíz,2015,3,5711,287.0538104787436,2015-03-15
Sevilla,Maíz,2015,4,14161,26.87134120092413,2015-04-15
Sevilla,Maíz,2015,5,41843,197.24512532473403,2015-05-15
Sevilla,Maíz,2015,6,25831,443.767050566707,2015-06-15
Sevilla,Maíz,2015,7,27331,257.62897568790555,2015-07-15
Sevilla,Maíz,2015,8,4908,457.4825462768425,2015-08-15
Sevilla,Maíz,2015,9,12957,314.3812978751008,2015-09-15
Sevilla,Maíz,2015,10,17482,75.51087065572374,2015-10-15
Sevilla,Maíz,2015,11,1877,101.596400426309,2015-11-15
Sevilla,Maíz,2015,12,32334,471.2538524655818,2015-12-15
Sevilla,Maíz,2016,1,3637,58.62250208637691,2016-01-15
Sevilla,Maíz,2016,2,42381,145.02772039149744,2016-02-15
Sevilla,Maíz,2016,3,17928,115.4262545957872,2016-03-15
Sevilla,Maíz,2016,4,49232,385.0049867674393,2016-04-15
Sevilla,Maíz,2016,5,26343,498.7838842746107,2016-05-15
Sevilla,Maíz,2016,6,47762,401.01903725741977,2016-06-15
Sevilla,Maíz,2016,7,24205,162.05048673793175,2016-07-15
Sevilla,Maíz,2016,8,9412,199.7393391930014,2016-08-15
Sevilla,Maíz,2016,9,21786,109.70911733210312,2016-09-15
Sevilla,Maíz,2016,10,42973,491.6439709818034,2016-10-15
Sevilla,Maíz,2016,11,4985,33.02632549152756,2016-11-15
Sevilla,Maíz,2016,12,30475,488.5426422843545,2016-12-15
Sevilla,Maíz,2017,1,20403,127.11712198631224,2017-01-15
Sevilla,Maíz,2017,2,28586,323.78656585567813,2017-02-15
Sevilla,Maíz,2017,3,43292,98.52219524253856,2017-03-15
Sevilla,Maíz,2017,4,37770,275.8609302133182,2017-04-15
Sevilla,Maíz,2017,5,31328,169.84804842065645,2017-05-15
Sevilla,Maíz,2017,6,35765,202.94001936704927,2017-06-15
Sevilla,Maíz,2017,7,49552,75.3387889850215,2017-07-15
Sevilla,Maíz,2017,8,26009,373.761269173993,2017-08-15
Sevilla,Maíz,2017,9,37175,38.64441374606973,2017-09-15
Sevilla,Maíz,2017,10,12332,151.7295123816374,2017-10-15
Sevilla,Maíz,2017,11,24718,335.2339419264396,2017-11-15
Sevilla,Maíz,2017,12,19799,477.4331541219503,2017-12-15
Sevilla,Maíz,2018,1,5951,295.8205516102602,2018-01-15
Sevilla,Maíz,2018,2,22673,340.27855503822883,2018-02-15
Sevilla,Maíz,2018,3,6565,335.7222104063147,2018-03-15
Sevilla,Maíz,2018,4,34941,47.966657158269086,2018-04-15
Sevilla,Maíz,2018,5,48162,211.2584563105959,2018-05-15
Sevilla,Maíz,2018,6,19646,13.60299183166922,2018-06-15
Sevilla,Maíz,2018,7,38335,74.21872909410227,2018-07-15
Sevilla,Maíz,2018,8,3429,28.81642988990884,2018-08-15
Sevilla,Maíz,2018,9,42886,377.6620801517784,2018-09-15
Sevilla,Maíz,2018,10,3607,216.16091565862223,2018-10-15
Sevilla,Maíz,2018,11,33353,429.8493213643564,2018-11-15
Sevilla,Maíz,2018,12,22168,361.4583191742207,2018-12-15
Oporto,Olivo,2008,1,36919,272.71613926384066,2008-01-15
Oporto,Olivo,2008,2,6580,433.5394705634269,2008-02-15
Oporto,Olivo,2008,3,41387,470.04971781971375,2008-03-15
Oporto,Olivo,2008,4,38341,199.16495846939955,2008-04-15
Oporto,Olivo,2008,5,4491,380.8945530773064,2008-05-15
Oporto,Olivo,2008,6,16728,50.77930244195542,2008-06-15
Oporto,Olivo,2008,7,39523,43.68941414701886,2008-07-15
Oporto,Olivo,2008,8,18718,24.90378159590431,2008-08-15
Oporto,Olivo,2008,9,40619,440.0972083826862,2008-09-15
Oporto,Olivo,2008,10,41633,414.9676586511696,2008-10-15
Oporto,Olivo,2008,11,45980,40.48049484758858,2008-11-15
Oporto,Olivo,2008,12,44158,486.2041976494874,2008-12-15
Oporto,Olivo,2009,1,40828,152.52965857347542,2009-01-15
Oporto,Olivo,2009,2,4057,421.3320847626799,2009-02-15
Oporto,Olivo,2009,3,1402,159.40253094868112,2009-03-15
Oporto,Olivo,2009,4,16761,96.07932897839623,2009-04-15
Oporto,Olivo,2009,5,28043,155.95110521120353,2009-05-15
Oporto,Olivo,2009,6,16155,486.89783268494097,2009-06-15
Oporto,Olivo,2009,7,24851,121.4659858098346,2009-07-15
Oporto,Olivo,2009,8,7571,46.89770246325018,2009-08-15
Oporto,Olivo,2009,9,15017,178.08308916911193,2009-09-15
Oporto,Olivo,2009,10,46833,233.79799051406167,2009-10-15
Oporto,Olivo,2009,11,30992,97.79031996217392,2009-11-15
Oporto,Olivo,2009,12,45921,235.5741328360652,2009-12-15
Oporto,Olivo,2010,1,2381,182.4235688300332,2010-01-15
Oporto,Olivo,2010,2,14439,34.585921656787264,2010-02-15
Oporto,Olivo,2010,3,18264,148.09425161478129,2010-03-15
Oporto,Olivo,2010,4,25660,385.2755285746405,2010-04-15
Oporto,Olivo,2010,5,21528,20.70488887323889,2010-05-15
Oporto,Olivo,2010,6,46124,19.529544680359773,2010-06-15
Oporto,Olivo,2010,7,36294,213.0601148820626,2010-07-15
Oporto,Olivo,2010,8,20751,219.89238227873463,2010-08-15
Oporto,Olivo,2010,9,31270,152.2250016325394,2010-09-15
Oporto,Olivo,2010,10,49780,383.3260482449672,2010-10-15
Oporto,Olivo,2010,11,40520,288.53165762194664,2010-11-15
Oporto,Olivo,2010,12,4626,272.4158118179211,2010-12-15
Oporto,Olivo,2011,1,39265,132.92800114089414,2011-01-15
Oporto,Olivo,2011,2,17645,455.3440490963118,2011-02-15
Oporto,Olivo,2011,3,14382,174.55001867435192,2011-03-15
Oporto,Olivo,2011,4,14844,473.2321083112411,2011-04-15
Oporto,Olivo,2011,5,5175,481.40866448126224,2011-05-15
Oporto,Olivo,2011,6,10174,34.74862226757521,2011-06-15
Oporto,Olivo,2011,7,11725,146.56021480497765,2011-07-15
Oporto,Olivo,2011,8,42115,138.73326234503838,2011-08-15
Oporto,Olivo,2011,9,19196,294.1164922633852,2011-09-15
Oporto,Olivo,2011,10,15021,476.55051936741216,2011-10-15
Oporto,Olivo,2011,11,29690,208.43460781433237,2011-11-15
Oporto,Olivo,2011,12,48340,36.933490351512816,2011-12-15
Oporto,Olivo,2012,1,21756,202.21085034653808,2012-01-15
Oporto,Olivo,2012,2,45354,367.7008433296221,2012-02-15
Oporto,Olivo,2012,3,34765,41.31146160370317,2012-03-15
Oporto,Olivo,2012,4,39867,165.06399412846392,2012-04-15
Oporto,Olivo,2012,5,31828,436.14384843839474,2012-05-15
Oporto,Olivo,2012,6,25502,359.3123609789209,2012-06-15
Oporto,Olivo,2012,7,47277,174.09036216712266,2012-07-15
Oporto,Olivo,2012,8,32692,180.12416210548386,2012-08-15
Oporto,Olivo,2012,9,36016,13.03007309403937,2012-09-15
Oporto,Olivo,2012,10,11514,474.7010808665703,2012-10-15
Oporto,Olivo,2012,11,9070,289.3889995598,2012-11-15
Oporto,Olivo,2012,12,31761,471.7620053395232,2012-12-15
Oporto,Olivo,2013,1,36144,16.956350891144613,2013-01-15
Oporto,Olivo,2013,2,12182,271.72845110649166,2013-02-15
Oporto,Olivo,2013,3,32331,376.862254435186,2013-03-15
Oporto,Olivo,2013,4,32556,497.7565413334735,2013-04-15
Oporto,Olivo,2013,5,22876,478.3631421158302,2013-05-15
Oporto,Olivo,2013,6,25518,271.32853845120644,2013-06-15
Oporto,Olivo,2013,7,25099,57.51959363288674,2013-07-15
Oporto,Olivo,2013,8,39885,73.31966205034719,2013-08-15
Oporto,Olivo,2013,9,8837,254.1831838641762,2013-09-15
Oporto,Olivo,2013,10,20159,38.93457078455326,2013-10-15
Oporto,Olivo,2013,11,42266,60.84060833256963,2013-11-15
Oporto,Olivo,2013,12,22560,337.3215928640769,2013-12-15
Oporto,Olivo,2014,1,47289,191.7771191701628,2014-01-15
Oporto,Olivo,2014,2,29362,93.5266306750046,2014-02-15
Oporto,Olivo,2014,3,42168,448.90591420240617,2014-03-15
Oporto,Olivo,2014,4,28912,393.0721147050759,2014-04-15
Oporto,Olivo,2014,5,35812,261.7945975995031,2014-05-15
Oporto,Olivo,2014,6,37160,101.87718398830036,2014-06-15
Oporto,Olivo,2014,7,15444,257.2064327868695,2014-07-15
Oporto,Olivo,2014,8,2070,80.33693041244628,2014-08-15
Oporto,Olivo,2014,9,46158,260.43597252147504,2014-09-15
Oporto,Olivo,2014,10,30841,423.9508147821916,2014-10-15
Oporto,Olivo,2014,11,8194,356.40859606177713,2014-11-15
Oporto,Olivo,2014,12,17378,78.33061574052849,2014-12-15
Oporto,Olivo,2015,1,34756,129.63230464838455,2015-01-15
Oporto,Olivo,2015,2,27183,295.72182106715,2015-02-15
Oporto,Olivo,2015,3,22665,192.3013482279816,2015-03-15
Oporto,Olivo,2015,4,16867,234.371144612265,2015-04-15
Oporto,Olivo,2015,5,40422,294.7955839697978,2015-05-15
Oporto,Olivo,2015,6,32213,70.9667245574278,2015-06-15
Oporto,Olivo,2015,7,14490,479.4876787042031,2015-07-15
Oporto,Olivo,2015,8,39285,180.54545818388704,2015-08-15
Oporto,Olivo,2015,9,10219,420.3503015908963,2015-09-15
Oporto,Olivo,2015,10,30631,227.2851603896616,2015-10-15
Oporto,Olivo,2015,11,19625,267.7860664932556,2015-11-15
Oporto,Olivo,2015,12,43133,140.71831117572273,2015-12-15
Oporto,Olivo,2016,1,38679,370.87185556334566,2016-01-15
Oporto,Olivo,2016,2,28301,62.141763822393855,2016-02-15
Oporto,Olivo,2016,3,25014,199.28097552131717,2016-03-15
Oporto,Olivo,2016,4,15336,376.1758032043298,2016-04-15
Oporto,Olivo,2016,5,6470,250.5996837077659,2016-05-15
Oporto,Olivo,2016,6,40044,358.4684428886054,2016-06-15
Oporto,Olivo,2016,7,28433,161.64007905341444,2016-07-15
Oporto,Olivo,2016,8,22387,261.9001411754308,2016-08-15
Oporto,Olivo,2016,9,32169,227.9092606605845,2016-09-15
Oporto,Olivo,2016,10,30661,324.10218024132377,2016-10-15
Oporto,Olivo,2016,11,3064,128.38462545352388,2016-11-15
Oporto,Olivo,2016,12,34085,11.326993412021524,2016-12-15
Oporto,Olivo,2017,1,7130,307.5889642286023,2017-01-15
Oporto,Olivo,2017,2,5598,253.0609357481257,2017-02-15
Oporto,Olivo,2017,3,34477,251.125085071548,2017-03-15
Oporto,Olivo,2017,4,29716,372.3947768386539,2017-04-15
Oporto,Olivo,2017,5,9061,203.75495241876527,2017-05-15
Oporto,Olivo,2017,6,45814,24.873364711172087,2017-06-15
Oporto,Olivo,2017,7,8857,214.52189576298915,2017-07-15
Oporto,Olivo,2017,8,31111,116.6180905665058,2017-08-15
Oporto,Olivo,2017,9,19645,341.80103366911794,2017-09-15
Oporto,Olivo,2017,10,12826,45.60613791476679,2017-10-15
Oporto,Olivo,2017,11,47598,134.4525291543642,2017-11-15
Oporto,Olivo,2017,12,29481,71.56531128203386,2017-12-15
Oporto,Olivo,2018,1,41166,360.5284164621559,2018-01-15
Oporto,Olivo,2018,2,38939,114.63599870026728,2018-02-15
Oporto,Olivo,2018,3,27569,13.622031707703584,2018-03-15
Oporto,Olivo,2018,4,46772,189.67265105446089,2018-04-15
Oporto,Olivo,2018,5,11775,434.4512449835517,2018-05-15
Oporto,Olivo,2018,6,17535,477.78651487074376,2018-06-15
Oporto,Olivo,2018,7,24544,158.60864030821827,2018-07-15
Oporto,Olivo,2018,8,34455,165.28302748310614,2018-08-15
Oporto,Olivo,2018,9,43462,141.21831251609055,2018-09-15
Oporto,Olivo,2018,10,46528,391.0866759332186,2018-10-15
Oporto,Olivo,2018,11,4395,375.8355702756599,2018-11-15
Oporto,Olivo,2018,12,34932,186.2410249993032,2018-12-15
Oporto,Vid,2008,1,39672,99.60361810988748,2008-01-15
Oporto,Vid,2008,2,34122,321.4596793336196,2008-02-15
Oporto,Vid,2008,3,36585,14.815500759196045,2008-03-15
Oporto,Vid,2008,4,13467,120.66141978946207,2008-04-15
Oporto,Vid,2008,5,13458,434.4541064311585,2008-05-15
Oporto,Vid,2008,6,3581,159.0063716259291,2008-06-15
Oporto,Vid,2008,7,9418,409.88525292798806,2008-07-15
Oporto,Vid,2008,8,19827,366.2390782369257,2008-08-15
Oporto,Vid,2008,9,15419,427.3772659436654,2008-09-15
Oporto,Vid,2008,10,34804,120.3289018658066,2008-10-15
Oporto,Vid,2008,11,44700,288.8017652090202,2008-11-15
Oporto,Vid,2008,12,2548,458.3982427001147,2008-12-15
Oporto,Vid,2009,1,23880,204.42676945314628,2009-01-15
Oporto,Vid,2009,2,4407,288.95598772604967,2009-02-15
Oporto,Vid,2009,3,6666,242.4731079321153,2009-03-15
Oporto,Vid,2009,4,26092,263.9570631374684,2009-04-15
Oporto,Vid,2009,5,11109,445.6102992991863,2009-05-15
Oporto,Vid,2009,6,27505,319.5439849800262,2009-06-15
Oporto,Vid,2009,7,44169,227.8675523778133,2009-07-15
Oporto,Vid,2009,8,41522,230.141397648162,2009-08-15
Oporto,Vid,2009,9,38953,465.52830777365085,2009-09-15
Oporto,Vid,2009,10,44454,257.0250925400348,2009-10-15
Oporto,Vid,2009,11,44448,35.832685503905566,2009-11-15
Oporto,Vid,2009,12,15799,237.35285454578656,2009-12-15
Oporto,Vid,2010,1,49784,232.9870614049884,2010-01-15
Oporto,Vid,2010,2,44333,356.7340870128623,2010-02-15
Oporto,Vid,2010,3,20073,450.8741084203471,2010-03-15
Oporto,Vid,2010,4,19259,65.84328468842817,2010-04-15
Oporto,Vid,2010,5,10979,28.99089842154941,2010-05-15
Oporto,Vid,2010,6,27183,292.9031665976372,2010-06-15
Oporto,Vid,2010,7,39176,234.59810491889,2010-07-15
Oporto,Vid,2010,8,24790,133.38531536493193,2010-08-15
Oporto,Vid,2010,9,3833,323.09188076690947,2010-09-15
Oporto,Vid,2010,10,48476,434.43001734582447,2010-10-15
Oporto,Vid,2010,11,45786,153.40099785702984,2010-11-15
Oporto,Vid,2010,12,11889,139.9054927034229,2010-12-15
Oporto,Vid,2011,1,16994,348.9052669669259,2011-01-15
Oporto,Vid,2011,2,25662,90.04368037414667,2011-02-15
Oporto,Vid,2011,3,18205,296.66723267214434,2011-03-15
Oporto,Vid,2011,4,8777,439.7925053302658,2011-04-15
Oporto,Vid,2011,5,27973,336.7983546030364,2011-05-15
Oporto,Vid,2011,6,37303,62.2887913601536,2011-06-15
Oporto,Vid,2011,7,20830,223.4793123999223,2011-07-15
Oporto,Vid,2011,8,20091,316.76680740059265,2011-08-15
Oporto,Vid,2011,9,31554,164.7142672171782,2011-09-15
Oporto,Vid,2011,10,34690,117.73235862079866,2011-10-15
Oporto,Vid,2011,11,47505,450.7121358619894,2011-11-15
Oporto,Vid,2011,12,20642,198.67844730229123,2011-12-15
Oporto,Vid,2012,1,21950,412.3597881129701,2012-01-15
Oporto,Vid,2012,2,37404,419.13715498465154,2012-02-15
Oporto,Vid,2012,3,40065,258.42981387024025,2012-03-15
Oporto,Vid,2012,4,19312,466.8505894005183,2012-04-15
Oporto,Vid,2012,5,29853,323.1628450274061,2012-05-15
Oporto,Vid,2012,6,19610,224.01133074506677,2012-06-15
Oporto,Vid,2012,7,48997,139.14022495342113,2012-07-15
Oporto,Vid,2012,8,7207,305.41751247666326,2012-08-15
Oporto,Vid,2012,9,7240,499.11795475615264,2012-09-15
Oporto,Vid,2012,10,39090,365.40993146058025,2012-10-15
Oporto,Vid,2012,11,18509,488.04494038675966,2012-11-15
Oporto,Vid,2012,12,49291,412.7012681489222,2012-12-15
Oporto,Vid,2013,1,38201,440.86898704765474,2013-01-15
Oporto,Vid,2013,2,26022,72.89146404120045,2013-02-15
Oporto,Vid,2013,3,44678,134.9957820878659,2013-03-15
Oporto,Vid,2013,4,36712,456.791099074329,2013-04-15
Oporto,Vid,2013,5,9787,29.574506910186223,2013-05-15
Oporto,Vid,2013,6,18458,57.53892693617383,2013-06-15
Oporto,Vid,2013,7,30163,300.4210726550101,2013-07-15
Oporto,Vid,2013,8,34737,36.99975222782724,2013-08-15
Oporto,Vid,2013,9,2211,394.2929366602913,2013-09-15
Oporto,Vid,2013,10,49542,324.13219075525814,2013-10-15
Oporto,Vid,2013,11,32819,205.000569726571,2013-11-15
Oporto,Vid,2013,12,27708,42.36710083285843,2013-12-15
Oporto,Vid,2014,1,16173,457.7993822576802,2014-01-15
Oporto,Vid,2014,2,34737,334.2872570014681,2014-02-15
Oporto,Vid,2014,3,48321,344.43074775693805,2014-03-15
Oporto,Vid,2014,4,4052,352.77178623160665,2014-04-15
Oporto,Vid,2014,5,3302,141.3901825098412,2014-05-15
Oporto,Vid,2014,6,43567,178.0953489346288,2014-06-15
Oporto,Vid,2014,7,21750,331.19988620459515,2014-07-15
Oporto,Vid,2014,8,10472,15.839811659338626,2014-08-15
Oporto,Vid,2014,9,26523,360.7106039412897,2014-09-15
Oporto,Vid,2014,10,1524,230.02850258128123,2014-10-15
Oporto,Vid,2014,11,28370,47.71489967392851,2014-11-15
Oporto,Vid,2014,12,17821,371.044963318237,2014-12-15
Oporto,Vid,2015,1,12353,129.8809767563094,2015-01-15
Oporto,Vid,2015,2,25570,77.24130184226682,2015-02-15
Oporto,Vid,2015,3,39104,439.78902915452113,2015-03-15
Oporto,Vid,2015,4,3823,228.61313566401307,2015-04-15
Oporto,Vid,2015,5,16167,173.61221104801143,2015-05-15
Oporto,Vid,2015,6,9391,456.4490456820592,2015-06-15
Oporto,Vid,2015,7,24380,382.4171018835552,2015-07-15
Oporto,Vid,2015,8,3311,423.4271084280261,2015-08-15
Oporto,Vid,2015,9,44038,319.6212780309737,2015-09-15
Oporto,Vid,2015,10,49733,380.75680918267545,2015-10-15
Oporto,Vid,2015,11,31492,366.4516717301991,2015-11-15
Oporto,Vid,2015,12,13067,102.23377788683234,2015-12-15
Oporto,Vid,2016,1,42508,37.93116990044766,2016-01-15
Oporto,Vid,2016,2,4815,71.18633768390211,2016-02-15
Oporto,Vid,2016,3,38477,34.01227603592404,2016-03-15
Oporto,Vid,2016,4,5773,109.39808697665396,2016-04-15
Oporto,Vid,2016,5,11464,275.2676928141047,2016-05-15
Oporto,Vid,2016,6,4320,302.2097837734202,2016-06-15
Oporto,Vid,2016,7,27572,23.038099378065223,2016-07-15
Oporto,Vid,2016,8,39826,420.8158226651731,2016-08-15
Oporto,Vid,2016,9,1726,346.60130315172006,2016-09-15
Oporto,Vid,2016,10,7697,110.88217420737736,2016-10-15
Oporto,Vid,2016,11,13963,149.0609920903591,2016-11-15
Oporto,Vid,2016,12,2081,73.6299365747617,2016-12-15
Oporto,Vid,2017,1,11776,382.0271000319276,2017-01-15
Oporto,Vid,2017,2,43112,47.93166047252779,2017-02-15
Oporto,Vid,2017,3,12689,100.20964844686893,2017-03-15
Oporto,Vid,2017,4,14436,408.2969760530113,2017-04-15
Oporto,Vid,2017,5,26212,167.9391639900182,2017-05-15
Oporto,Vid,2017,6,34332,392.9164234898075,2017-06-15
Oporto,Vid,2017,7,14393,418.88454389948737,2017-07-15
Oporto,Vid,2017,8,3251,339.6875280610107,2017-08-15
Oporto,Vid,2017,9,28027,426.9178510878268,2017-09-15
Oporto,Vid,2017,10,10583,156.96986000105116,2017-10-15
Oporto,Vid,2017,11,13224,163.93941128011633,2017-11-15
Oporto,Vid,2017,12,39784,26.175848591160356,2017-12-15
Oporto,Vid,2018,1,14036,294.098493478148,2018-01-15
Oporto,Vid,2018,2,8938,358.98790053680773,2018-02-15
Oporto,Vid,2018,3,10546,116.68716084463742,2018-03-15
Oporto,Vid,2018,4,47015,252.24169741242147,2018-04-15
Oporto,Vid,2018,5,41857,246.95154699489507,2018-05-15
Oporto,Vid,2018,6,6577,381.898647608475,2018-06-15
Oporto,Vid,2018,7,40451,118.91855565290678,2018-07-15
Oporto,Vid,2018,8,29647,81.84113300832271,2018-08-15
Oporto,Vid,2018,9,35768,134.1559054263739,2018-09-15
Oporto,Vid,2018,10,49334,86.81261003930327,2018-10-15
Oporto,Vid,2018,11,16096,181.8810352750529,2018-11-15
Oporto,Vid,2018,12,28328,379.8654545975423,2018-12-15
Oporto,Trigo,2008,1,18706,464.7269759973967,2008-01-15
Oporto,Trigo,2008,2,19825,11.138469004645833,2008-02-15
Oporto,Trigo,2008,3,10318,454.00739270246487,2008-03-15
Oporto,Trigo,2008,4,44185,286.6510998322576,2008-04-15
Oporto,Trigo,2008,5,15650,234.32441695401124,2008-05-15
Oporto,Trigo,2008,6,21171,140.1859267844691,2008-06-15
Oporto,Trigo,2008,7,12801,106.36694387125056,2008-07-15
Oporto,Trigo,2008,8,17559,331.7157241758296,2008-08-15
Oporto,Trigo,2008,9,14288,310.70476198708434,2008-09-15
Oporto,Trigo,2008,10,13191,484.480210448635,2008-10-15
Oporto,Trigo,2008,11,11737,345.14781365841924,2008-11-15
Oporto,Trigo,2008,12,6147,265.2340335233328,2008-12-15
Oporto,Trigo,2009,1,20643,102.26823720938216,2009-01-15
Oporto,Trigo,2009,2,38999,410.97083066089846,2009-02-15
Oporto,Trigo,2009,3,19467,80.49530350823159,2009-03-15
Oporto,Trigo,2009,4,2752,262.2442751172359,2009-04-15
Oporto,Trigo,2009,5,3642,399.8334043662173,2009-05-15
Oporto,Trigo,2009,6,47719,217.50618453217305,2009-06-15
Oporto,Trigo,2009,7,21183,325.28018526349206,2009-07-15
Oporto,Trigo,2009,8,39259,421.60922764114224,2009-08-15
Oporto,Trigo,2009,9,39563,52.52364749184534,2009-09-15
Oporto,Trigo,2009,10,11931,412.5209138603335,2009-10-15
Oporto,Trigo,2009,11,38777,273.2650800973387,2009-11-15
Oporto,Trigo,2009,12,2044,116.96852478764104,2009-12-15
Oporto,Trigo,2010,1,25363,318.07966737939654,2010-01-15
Oporto,Trigo,2010,2,15374,60.35643889839308,2010-02-15
Oporto,Trigo,2010,3,9793,233.2277231751533,2010-03-15
Oporto,Trigo,2010,4,30883,289.05365667410217,2010-04-15
Oporto,Trigo,2010,5,38960,218.14383734685129,2010-05-15
Oporto,Trigo,2010,6,23259,13.35196659269814,2010-06-15
Oporto,Trigo,2010,7,32629,490.17816920555646,2010-07-15
Oporto,Trigo,2010,8,22602,120.87589373046544,2010-08-15
Oporto,Trigo,2010,9,7073,129.3712480712752,2010-09-15
Oporto,Trigo,2010,10,11195,144.7621385190209,2010-10-15
Oporto,Trigo,2010,11,45328,392.54265904409806,2010-11-15
Oporto,Trigo,2010,12,41164,410.382478591713,2010-12-15
Oporto,Trigo,2011,1,21619,249.72704209960952,2011-01-15
Oporto,Trigo,2011,2,25845,224.5048769441829,2011-02-15
Oporto,Trigo,2011,3,31562,290.9815944242739,2011-03-15
Oporto,Trigo,2011,4,9697,468.72651644158753,2011-04-15
Oporto,Trigo,2011,5,4145,470.8436272713753,2011-05-15
Oporto,Trigo,2011,6,14100,127.27282040820572,2011-06-15
Oporto,Trigo,2011,7,5067,42.96946033154213,2011-07-15
Oporto,Trigo,2011,8,31728,143.00112349526609,2011-08-15
Oporto,Trigo,2011,9,43012,320.2575506989284,2011-09-15
Oporto,Trigo,2011,10,3509,181.26617257300504,2011-10-15
Oporto,Trigo,2011,11,7533,362.500196231662,2011-11-15
Oporto,Trigo,2011,12,15670,193.90745942877675,2011-12-15
Oporto,Trigo,2012,1,46809,81.5873171152469,2012-01-15
Oporto,Trigo,2012,2,24723,450.0917579618494,2012-02-15
Oporto,Trigo,2012,3,1074,329.61774528103865,2012-03-15
Oporto,Trigo,2012,4,32345,302.0613617840471,2012-04-15
Oporto,Trigo,2012,5,35917,18.28727196158759,2012-05-15
Oporto,Trigo,2012,6,15033,457.1764631727241,2012-06-15
Oporto,Trigo,2012,7,24097,13.451028165829513,2012-07-15
Oporto,Trigo,2012,8,24525,47.62988530049966,2012-08-15
Oporto,Trigo,2012,9,42846,334.80129594098617,2012-09-15
Oporto,Trigo,2012,10,43075,126.03081687352828,2012-10-15
Oporto,Trigo,2012,11,38383,256.4090048321366,2012-11-15
Oporto,Trigo,2012,12,23763,318.7857915946503,2012-12-15
Oporto,Trigo,2013,1,47660,488.944710259966,2013-01-15
Oporto,Trigo,2013,2,44241,90.22718936079376,2013-02-15
Oporto,Trigo,2013,3,22058,59.0759487783158,2013-03-15
Oporto,Trigo,2013,4,19635,393.0472046123321,2013-04-15
Oporto,Trigo,2013,5,21953,195.37464751097716,2013-05-15
Oporto,Trigo,2013,6,13061,55.33899163969238,2013-06-15
Oporto,Trigo,2013,7,13673,490.8778337782272,2013-07-15
Oporto,Trigo,2013,8,22059,213.9188637390173,2013-08-15
Oporto,Trigo,2013,9,18548,453.9894550534086,2013-09-15
Oporto,Trigo,2013,10,36490,412.2160145389331,2013-10-15
Oporto,Trigo,2013,11,31337,44.33366090338284,2013-11-15
Oporto,Trigo,2013,12,1808,332.39524803299673,2013-12-15
Oporto,Trigo,2014,1,17363,395.3877996287799,2014-01-15
Oporto,Trigo,2014,2,44359,253.4042797229324,2014-02-15
Oporto,Trigo,2014,3,19029,246.73597632709476,2014-03-15
Oporto,Trigo,2014,4,48915,309.45934637351064,2014-04-15
Oporto,Trigo,2014,5,4895,95.24221589263594,2014-05-15
Oporto,Trigo,2014,6,43968,378.89526279477815,2014-06-15
Oporto,Trigo,2014,7,15621,44.64133801033943,2014-07-15
Oporto,Trigo,2014,8,34653,272.0517384777843,2014-08-15
Oporto,Trigo,2014,9,38260,26.85757214219453,2014-09-15
Oporto,Trigo,2014,10,7269,430.87685116911655,2014-10-15
Oporto,Trigo,2014,11,18194,201.24481813425757,2014-11-15
Oporto,Trigo,2014,12,44723,211.36185065155385,2014-12-15
Oporto,Trigo,2015,1,46505,131.9105612390425,2015-01-15
Oporto,Trigo,2015,2,40897,85.66372119421436,2015-02-15
Oporto,Trigo,2015,3,3147,55.84410938704442,2015-03-15
Oporto,Trigo,2015,4,39445,325.4227050992235,2015-04-15
