Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,tempC,precipMM,sunHour,uvIndex,produccion_por_hectarea
Vigo,Maíz,2015,2,329728,1231.1846929201324,10.392857142857142,1.9214285714285713,6.142857142857143,2.7142857142857144,267.8135960397208
Vigo,Maíz,2015,3,206460,11804.731237771546,14.483870967741936,1.167741935483871,9.47741935483871,3.5483870967741935,17.489597674141944
Vigo,Maíz,2015,4,357660,10239.043344547867,16.666666666666668,2.816666666666667,12.073333333333332,3.6333333333333333,34.93099774701593
Vigo,Maíz,2015,5,1064540,6222.410864998268,18.967741935483872,3.2161290322580647,13.245161290322581,4.225806451612903,171.08159893268254
Vigo,Maíz,2015,6,1174890,8671.42191733213,22.433333333333334,0.6166666666666667,13.95,5.0,135.48988980131062
Vigo,Maíz,2015,7,374914,14409.086070350922,23.06451612903226,0.2,13.451612903225806,5.032258064516129,26.019276876376466
Vigo,Maíz,2015,8,208971,5952.871484186807,21.677419354838708,1.6516129032258065,12.525806451612903,4.774193548387097,35.104235083036826
Vigo,Maíz,2015,9,127860,3411.0477089769597,20.666666666666668,2.65,10.433333333333334,4.633333333333334,37.48408433675873
Vigo,Maíz,2015,10,1413414,7040.071713799099,18.096774193548388,4.158064516129032,9.09032258064516,4.129032258064516,200.76698895404667
Vigo,Maíz,2015,11,937710,9847.781266699476,16.0,1.01,6.923333333333333,3.6333333333333333,95.22043337527107
Vigo,Maíz,2015,12,193192,7315.125230046893,13.741935483870968,2.545161290322581,6.287096774193548,3.3548387096774195,26.40993748219968
Vigo,Maíz,2016,1,782099,9320.073347209522,12.258064516129032,7.819354838709677,5.329032258064516,2.935483870967742,83.91554131214691
Vigo,Maíz,2016,2,435754,13778.141850100466,11.758620689655173,5.886206896551724,6.093103448275862,2.793103448275862,31.626470734645732
Vigo,Maíz,2016,3,989148,10560.003929922968,12.451612903225806,3.1838709677419357,8.8,2.838709677419355,93.66928332262614
Vigo,Maíz,2016,4,1429380,12995.528893060256,14.433333333333334,2.6,11.903333333333334,3.4,109.99013674336128
Vigo,Maíz,2016,5,248961,14614.301277335484,16.451612903225808,2.270967741935484,12.374193548387098,3.870967741935484,17.035436404072218
Vigo,Maíz,2016,6,795450,7655.28385936874,20.633333333333333,1.0,13.396666666666667,4.6,103.90862241202292
Vigo,Maíz,2016,7,48670,10899.492891496582,24.35483870967742,0.2709677419354839,13.396774193548387,5.161290322580645,4.465345359137827
Vigo,Maíz,2016,8,442928,1370.2719435962133,25.0,0.18064516129032257,13.667741935483871,5.354838709677419,323.24094649238504
Vigo,Maíz,2016,9,57510,2596.236559693343,22.066666666666666,1.32,11.153333333333332,4.933333333333334,22.151294259099735
Vigo,Maíz,2016,10,247442,9413.39914415806,18.806451612903224,1.167741935483871,9.62258064516129,4.290322580645161,26.28614767212565
Vigo,Maíz,2016,11,571860,3301.2484197731724,14.133333333333333,1.9666666666666666,7.083333333333333,3.533333333333333,173.22537636815963
Vigo,Maíz,2016,12,339171,9116.040326306844,13.935483870967742,0.6387096774193549,7.699999999999999,3.4516129032258065,37.2059565183393
Vigo,Maíz,2017,1,1430588,14721.42736232411,11.67741935483871,1.5258064516129033,6.8193548387096765,2.967741935483871,97.17726174170039
Vigo,Maíz,2017,2,1272180,9683.624112079198,13.142857142857142,3.6999999999999997,6.7178571428571425,3.2857142857142856,131.37436824020284
Vigo,Maíz,2017,3,408952,9571.303888068236,14.387096774193548,2.096774193548387,9.129032258064516,3.4193548387096775,42.72688494509166
Vigo,Maíz,2017,4,1167900,6967.611298865661,18.4,0.45666666666666667,13.139999999999999,4.2,167.6184204176453
Vigo,Maíz,2017,5,1087697,12504.698099984165,19.35483870967742,2.2387096774193544,13.374193548387098,4.483870967741935,86.98306758812333
Vigo,Maíz,2017,6,1448070,8178.245659126138,22.333333333333332,0.6333333333333333,13.84,5.1,177.0636466983714
Vigo,Maíz,2017,7,131905,14794.198136364419,23.096774193548388,0.4096774193548387,13.916129032258064,5.129032258064516,8.915995228952289
Vigo,Maíz,2017,8,1174156,2644.566940803467,23.677419354838708,0.23870967741935484,13.712903225806452,5.225806451612903,443.9880049484663
Vigo,Maíz,2017,9,791400,12556.741678506762,20.466666666666665,0.22999999999999998,11.4,4.8,63.025904351813715
Vigo,Maíz,2017,10,774659,9168.668316969111,21.419354838709676,1.0548387096774194,10.203225806451613,4.741935483870968,84.48980519518665
Vigo,Maíz,2017,11,765570,1695.1540866299893,14.966666666666667,1.4066666666666667,7.92,3.7333333333333334,451.6226613487233
Vigo,Maíz,2017,12,384803,10983.104726986496,12.290322580645162,4.248387096774193,6.864516129032258,3.129032258064516,35.035903741726486
Vigo,Maíz,2018,1,1436881,3815.7707931440177,11.612903225806452,2.351612903225807,6.596774193548387,3.0,376.5637607431019
Vigo,Maíz,2018,2,936992,8605.940230010709,11.071428571428571,2.632142857142857,7.089285714285714,2.8214285714285716,108.87735389243275
Vigo,Maíz,2018,3,939269,4051.084625731975,10.870967741935484,5.625806451612903,8.341935483870968,2.6774193548387095,231.85617847474293
Vigo,Maíz,2018,4,795510,9987.967528943816,14.2,2.95,12.45,3.3666666666666667,79.646834823473
Vigo,Maíz,2018,5,618450,7928.934881753636,17.64516129032258,0.6290322580645161,13.116129032258065,3.967741935483871,77.9991271492468
Vigo,Maíz,2018,6,795900,13325.57349910416,20.066666666666666,1.6866666666666668,13.116666666666667,4.533333333333333,59.72726052304661
Vigo,Maíz,2018,7,1275650,4662.231948202997,21.870967741935484,0.5,13.551612903225807,4.903225806451613,273.6135855470864
Vigo,Maíz,2018,8,953808,15458.043699535723,26.0,0.19677419354838707,13.716129032258063,5.67741935483871,61.70302132272063
Vigo,Maíz,2018,9,1313640,13491.2782271267,24.3,0.6866666666666666,11.84,5.366666666666666,97.3695729852109
Vigo,Maíz,2018,10,1482730,9470.170841259373,18.677419354838708,2.4161290322580644,9.864516129032259,4.419354838709677,156.5684531835565
Vigo,Maíz,2018,11,484800,7135.639907638486,13.3,5.943333333333333,6.813333333333333,3.466666666666667,67.94064810936386
Vigo,Maíz,2018,12,875130,12096.096183342977,13.096774193548388,2.0064516129032257,6.083870967741936,3.2903225806451615,72.34813502930842
Vigo,Olivo,2008,7,71796,1041.9455282541696,23.096774193548388,0.5967741935483871,13.670967741935485,4.967741935483871,68.90571344962504
Vigo,Olivo,2008,8,573748,7883.290444491722,22.93548387096774,0.7258064516129031,13.45483870967742,5.0,72.78026910715867
Vigo,Olivo,2008,9,486180,7655.896841939958,21.8,1.5133333333333332,11.423333333333334,4.8,63.50399045826288
Vigo,Olivo,2008,10,714736,7539.949834067053,17.838709677419356,1.867741935483871,10.080645161290322,4.064516129032258,94.79320363255931
Vigo,Olivo,2008,11,75570,3370.576042875907,12.8,1.9633333333333334,6.813333333333333,3.2666666666666666,22.42049994977141
Vigo,Olivo,2008,12,1235691,12018.157591428333,11.548387096774194,3.0806451612903225,6.870967741935484,3.0,102.81867171398446
Vigo,Olivo,2009,1,312573,13357.552051539362,10.161290322580646,5.367741935483871,6.125806451612903,2.5483870967741935,23.400470295302217
Vigo,Olivo,2009,2,401072,5994.4408057212195,13.392857142857142,1.842857142857143,7.7107142857142845,3.107142857142857,66.90732513651791
Vigo,Olivo,2009,3,805132,6625.964035442367,16.93548387096774,0.7580645161290323,10.403225806451612,3.6451612903225805,121.51167674520093
Vigo,Olivo,2009,4,486990,3416.312604070273,14.133333333333333,1.7633333333333332,12.106666666666666,3.1333333333333333,142.54843055632233
Vigo,Olivo,2009,5,676048,13521.702653795188,19.774193548387096,1.4129032258064516,13.148387096774194,4.161290322580645,49.997253845117726
Vigo,Olivo,2009,6,1073190,3471.3879838938756,21.7,2.566666666666667,13.33,4.666666666666667,309.1529972965444
Vigo,Olivo,2009,7,367660,11763.609900562127,21.322580645161292,1.2193548387096773,13.548387096774194,4.838709677419355,31.254011575344
Vigo,Olivo,2009,8,593836,4795.6294443161405,24.838709677419356,0.3483870967741935,13.458064516129031,5.258064516129032,123.82858327467821
Vigo,Olivo,2009,9,574050,13982.8672705524,24.666666666666668,0.11333333333333333,11.68,5.333333333333333,41.05381170347917
Vigo,Olivo,2009,10,976469,11529.295389030103,20.258064516129032,3.4645161290322584,8.851612903225806,4.387096774193548,84.69459468694774
Vigo,Olivo,2009,11,618120,10328.250045211174,13.766666666666667,6.33,6.043333333333333,3.3,59.84750536579033
Vigo,Olivo,2009,12,295957,1606.3349011968944,11.483870967741936,5.435483870967742,5.922580645161291,2.774193548387097,184.24364668879434
Vigo,Olivo,2010,1,1054062,5896.669154015962,10.225806451612904,4.34516129032258,6.267741935483871,2.5483870967741935,178.7554927144123
Vigo,Olivo,2010,2,237440,11575.805377140246,10.821428571428571,5.196428571428571,6.982142857142857,2.7142857142857144,20.511747758725583
Vigo,Olivo,2010,3,350083,8145.942302200263,12.870967741935484,3.2129032258064516,8.954838709677418,2.967741935483871,42.976366270780076
Vigo,Olivo,2010,4,93000,10414.253324389403,17.566666666666666,0.9466666666666668,12.783333333333333,3.8666666666666667,8.930068926036295
Vigo,Olivo,2010,5,904332,6068.438599326712,18.419354838709676,1.729032258064516,13.125806451612902,4.032258064516129,149.0221883600066
Vigo,Olivo,2010,6,575970,12622.500785321861,22.166666666666668,0.9966666666666666,13.763333333333332,4.9,45.63041902677238
Vigo,Olivo,2010,7,279496,2199.1559808177503,25.967741935483872,0.15161290322580645,13.951612903225806,5.451612903225806,127.09239473594326
Vigo,Olivo,2010,8,1019311,787.2974687562358,25.548387096774192,0.1935483870967742,13.638709677419355,5.354838709677419,1294.6961478363403
Vigo,Olivo,2010,9,1270380,6243.059284646575,22.5,0.44666666666666666,11.473333333333333,4.8,203.4867750053598
Vigo,Olivo,2010,10,1110792,14073.140803575889,17.806451612903224,5.764516129032257,9.48709677419355,4.064516129032258,78.92992868498519
Vigo,Olivo,2010,11,752610,10955.390539930751,13.033333333333333,4.153333333333333,7.09,3.3666666666666667,68.69768788769781
Vigo,Olivo,2010,12,995968,14945.553469082468,11.03225806451613,3.0483870967741935,7.135483870967741,2.806451612903226,66.63975356017004
Vigo,Olivo,2011,1,639933,6350.266734003028,11.580645161290322,4.032258064516129,7.074193548387096,2.967741935483871,100.77261740415183
Vigo,Olivo,2011,2,1284192,4558.772130619637,12.642857142857142,3.4071428571428575,7.246428571428571,3.0357142857142856,281.6969050447911
Vigo,Olivo,2011,3,638941,4369.567446564713,14.290322580645162,1.7935483870967743,9.287096774193548,3.2580645161290325,146.22522888445758
Vigo,Olivo,2011,4,351120,7963.051900515842,19.766666666666666,1.1733333333333333,12.836666666666668,4.366666666666666,44.09364705726138
Vigo,Olivo,2011,5,116095,13329.798014216927,20.64516129032258,0.9774193548387097,13.932258064516128,4.580645161290323,8.709434297217303
Vigo,Olivo,2011,6,997350,549.1306738768405,21.2,0.3266666666666667,13.916666666666666,4.766666666666667,1816.2343635964623
Vigo,Olivo,2011,7,211358,6121.39511503795,21.677419354838708,0.6258064516129032,13.587096774193547,4.806451612903226,34.52774997006376
Vigo,Olivo,2011,8,964596,4344.203232641226,23.0,1.032258064516129,12.993548387096775,5.064516129032258,222.0420980197873
Vigo,Olivo,2011,9,643410,5181.860671279106,22.466666666666665,0.28,11.226666666666667,4.933333333333334,124.16582398020724
Vigo,Olivo,2011,10,940416,12054.02506482462,21.451612903225808,3.2903225806451615,10.258064516129032,4.67741935483871,78.0167616163558
Vigo,Olivo,2011,11,150750,3581.971766926386,14.733333333333333,4.043333333333334,7.093333333333333,3.6666666666666665,42.085758852687825
Vigo,Olivo,2011,12,653883,8978.1677867514,12.548387096774194,1.6741935483870967,6.761290322580645,3.129032258064516,72.83033860927615
Vigo,Olivo,2012,1,1069097,4863.970013715933,12.483870967741936,1.6387096774193548,8.019354838709678,3.161290322580645,219.7992580104828
Vigo,Olivo,2012,2,636927,8082.508734340244,12.448275862068966,0.11034482758620688,8.317241379310344,3.0,78.80313166800319
Vigo,Olivo,2012,3,680016,8618.371788331386,16.741935483870968,0.4967741935483871,10.603225806451613,3.903225806451613,78.90307087014853
Vigo,Olivo,2012,4,729090,11813.0166754898,13.1,2.4633333333333334,11.923333333333334,3.1,61.71920518090439
Vigo,Olivo,2012,5,1513792,4732.481123856869,17.93548387096774,2.3,13.280645161290321,4.096774193548387,319.87280252822063
Vigo,Olivo,2012,6,369240,6150.677806431192,19.466666666666665,1.75,13.076666666666666,4.433333333333334,60.03240807280135
Vigo,Olivo,2012,7,1446801,1307.9049075168161,22.06451612903226,0.8935483870967742,14.01290322580645,5.0,1106.197393774515
Vigo,Olivo,2012,8,1315888,14548.778475716033,22.193548387096776,0.9193548387096774,12.922580645161291,4.903225806451613,90.44663111727235
Vigo,Olivo,2012,9,681870,7415.932924739964,23.366666666666667,1.1400000000000001,11.236666666666668,5.1,91.94662450697793
Vigo,Olivo,2012,10,1080970,1217.0934674678088,17.677419354838708,2.738709677419355,9.3,4.129032258064516,888.1569319807321
Vigo,Olivo,2012,11,1274250,14379.510074526597,13.633333333333333,2.4133333333333336,7.76,3.433333333333333,88.61567559644071
Vigo,Olivo,2012,12,805008,3942.8218345122714,12.612903225806452,5.496774193548387,5.967741935483871,3.193548387096774,204.17052400227965
Vigo,Olivo,2013,1,850113,15368.270824760511,11.935483870967742,4.5,6.112903225806452,2.935483870967742,55.316112638407226
Vigo,Olivo,2013,2,384188,9123.790917464956,11.678571428571429,1.7285714285714284,7.582142857142856,2.9285714285714284,42.10837397255335
Vigo,Olivo,2013,3,546096,3423.664572712341,12.451612903225806,5.990322580645161,8.964516129032257,3.096774193548387,159.50628001135186
Vigo,Olivo,2013,4,1415070,3178.7463367737696,14.933333333333334,2.6633333333333336,12.506666666666666,3.566666666666667,445.1660655112884
Vigo,Olivo,2013,5,1375439,13921.380948159567,16.35483870967742,1.261290322580645,13.583870967741936,3.7096774193548385,98.8004713844021
Vigo,Olivo,2013,6,1474560,11785.431279485385,20.433333333333334,0.6933333333333334,13.28,4.5,125.11718621334893
Vigo,Olivo,2013,7,770412,4506.044966372575,24.580645161290324,0.6064516129032258,14.270967741935483,5.387096774193548,170.9729942220687
Vigo,Olivo,2013,8,1315020,12630.970065289426,25.258064516129032,0.0903225806451613,13.790322580645162,5.387096774193548,104.11076846850777
Vigo,Olivo,2013,9,431370,6006.0358800668355,23.733333333333334,0.89,11.229999999999999,5.133333333333334,71.82274775141698
Vigo,Olivo,2013,10,300142,12611.776246007303,18.612903225806452,4.941935483870967,9.248387096774193,4.483870967741935,23.798550984840094
Vigo,Olivo,2013,11,1002900,13787.041894040256,13.866666666666667,2.2266666666666666,7.056666666666667,3.4,72.74221748999871
Vigo,Olivo,2013,12,1053473,11322.463971146357,12.161290322580646,4.280645161290323,6.670967741935483,2.967741935483871,93.04273369159061
Vigo,Olivo,2014,1,1350112,13831.243877045463,11.612903225806452,6.65483870967742,5.935483870967742,2.806451612903226,97.61320182060167
Vigo,Olivo,2014,2,443072,9746.796395878704,10.964285714285714,7.585714285714286,6.242857142857142,2.7142857142857144,45.45821847549281
Vigo,Olivo,2014,3,373023,2547.53324259756,14.774193548387096,2.074193548387097,9.525806451612903,3.4516129032258065,146.42517466019476
Vigo,Olivo,2014,4,208170,3684.688534444566,16.333333333333332,2.8266666666666667,12.063333333333333,3.8333333333333335,56.49595564293192
Vigo,Olivo,2014,5,1117953,2349.6349852055655,18.06451612903226,1.0161290322580645,13.361290322580645,4.064516129032258,475.79858447766185
Vigo,Olivo,2014,6,365550,4738.175491139276,20.866666666666667,1.7133333333333334,13.74,4.766666666666667,77.14994952880161
Vigo,Olivo,2014,7,1418839,3984.3591375747865,23.225806451612904,0.7,14.051612903225807,5.193548387096774,356.10218632641227
Vigo,Olivo,2014,8,1159772,14726.391472022482,22.516129032258064,0.5709677419354838,12.874193548387098,4.935483870967742,78.75466316397741
Vigo,Olivo,2014,9,842280,9427.35627620031,22.966666666666665,1.7433333333333332,11.336666666666666,4.933333333333334,89.34424194048604
Vigo,Olivo,2014,10,1413755,12567.805806527864,21.06451612903226,3.7774193548387096,9.270967741935483,4.67741935483871,112.49020089614046
Vigo,Olivo,2014,11,1203630,8338.836722334356,14.3,5.34,6.816666666666666,3.6666666666666665,144.3402767170453
Vigo,Olivo,2014,12,1373579,6884.47507356184,12.32258064516129,0.9774193548387097,7.5935483870967735,3.2903225806451615,199.51833441519713
Vigo,Olivo,2015,1,85467,8829.683098478163,11.774193548387096,2.7161290322580647,7.0612903225806445,2.838709677419355,9.679509337626243
Vigo,Olivo,2015,2,1103340,6392.831283538741,10.392857142857142,1.9214285714285713,6.142857142857143,2.7142857142857144,172.59019533974748
Vigo,Olivo,2015,3,393421,13945.67827797816,14.483870967741936,1.167741935483871,9.47741935483871,3.5483870967741935,28.210962002562276
Vigo,Olivo,2015,4,294330,12701.650061561812,16.666666666666668,2.816666666666667,12.073333333333332,3.6333333333333333,23.172579828089578
Vigo,Olivo,2015,5,911369,15423.767000048163,18.967741935483872,3.2161290322580647,13.245161290322581,4.225806451612903,59.088613047458125
Vigo,Olivo,2015,6,1444590,12850.638349058605,22.433333333333334,0.6166666666666667,13.95,5.0,112.41387087247894
Vigo,Olivo,2015,7,464349,10321.938082292108,23.06451612903226,0.2,13.451612903225806,5.032258064516129,44.986609713985594
Vigo,Olivo,2015,8,909168,3301.301450647577,21.677419354838708,1.6516129032258065,12.525806451612903,4.774193548387097,275.3968438179613
Vigo,Olivo,2015,9,805530,14923.84362129948,20.666666666666668,2.65,10.433333333333334,4.633333333333334,53.976041322916195
Vigo,Olivo,2015,10,977337,14786.374121707478,18.096774193548388,4.158064516129032,9.09032258064516,4.129032258064516,66.0971372667487
Vigo,Olivo,2015,11,350550,8672.234759636423,16.0,1.01,6.923333333333333,3.6333333333333333,40.42210684050907
Vigo,Olivo,2015,12,701902,7281.655251741167,13.741935483870968,2.545161290322581,6.287096774193548,3.3548387096774195,96.39319299443122
Vigo,Olivo,2016,1,1269574,2984.8902095117337,12.258064516129032,7.819354838709677,5.329032258064516,2.935483870967742,425.3335670284757
Vigo,Olivo,2016,2,924317,491.6406019138516,11.758620689655173,5.886206896551724,6.093103448275862,2.793103448275862,1880.0664477299715
Vigo,Olivo,2016,3,50189,12349.519816420543,12.451612903225806,3.1838709677419357,8.8,2.838709677419355,4.064044654859064
Vigo,Olivo,2016,4,139260,5519.103529843788,14.433333333333334,2.6,11.903333333333334,3.4,25.23235870589686
Vigo,Olivo,2016,5,1086984,14894.459830918746,16.451612903225808,2.270967741935484,12.374193548387098,3.870967741935484,72.97908164105276
Vigo,Olivo,2016,6,774600,14307.582901168065,20.633333333333333,1.0,13.396666666666667,4.6,54.139123662653176
Vigo,Olivo,2016,7,197346,6276.537454543927,24.35483870967742,0.2709677419354839,13.396774193548387,5.161290322580645,31.441858099186597
Vigo,Olivo,2016,8,613583,7554.112617248465,25.0,0.18064516129032257,13.667741935483871,5.354838709677419,81.22502682829919
Vigo,Olivo,2016,9,1115730,4856.9990764253025,22.066666666666666,1.32,11.153333333333332,4.933333333333334,229.71591767753947
Vigo,Olivo,2016,10,755160,7270.584339467143,18.806451612903224,1.167741935483871,9.62258064516129,4.290322580645161,103.86510419812353
Vigo,Olivo,2016,11,969360,2691.6862339859185,14.133333333333333,1.9666666666666666,7.083333333333333,3.533333333333333,360.13112812355797
Vigo,Olivo,2016,12,906657,11908.766056083237,13.935483870967742,0.6387096774193549,7.699999999999999,3.4516129032258065,76.13358056831265
Vigo,Olivo,2017,1,1303395,9470.546810730148,11.67741935483871,1.5258064516129033,6.8193548387096765,2.967741935483871,137.626160986106
Vigo,Olivo,2017,2,555856,404.00779576788875,13.142857142857142,3.6999999999999997,6.7178571428571425,3.2857142857142856,1375.8546390014496
Vigo,Olivo,2017,3,589620,6036.410381860194,14.387096774193548,2.096774193548387,9.129032258064516,3.4193548387096775,97.67725563719897
Vigo,Olivo,2017,4,495450,3661.548660173049,18.4,0.45666666666666667,13.139999999999999,4.2,135.3115979009233
Vigo,Olivo,2017,5,1369518,1009.6017923454372,19.35483870967742,2.2387096774193544,13.374193548387098,4.483870967741935,1356.4932336524782
Vigo,Olivo,2017,6,588030,5028.548847995365,22.333333333333332,0.6333333333333333,13.84,5.1,116.93830919717895
Vigo,Olivo,2017,7,612343,8128.044144074658,23.096774193548388,0.4096774193548387,13.916129032258064,5.129032258064516,75.33706622969044
Vigo,Olivo,2017,8,314185,1759.1150223876696,23.677419354838708,0.23870967741935484,13.712903225806452,5.225806451612903,178.6040116771629
Vigo,Olivo,2017,9,847080,3913.369357800449,20.466666666666665,0.22999999999999998,11.4,4.8,216.45797330924836
Vigo,Olivo,2017,10,1184572,7614.721326899707,21.419354838709676,1.0548387096774194,10.203225806451613,4.741935483870968,155.56340792346398
Vigo,Olivo,2017,11,571800,306.50888712695587,14.966666666666667,1.4066666666666667,7.92,3.7333333333333334,1865.5250272177611
Vigo,Olivo,2017,12,117397,4698.162222030226,12.290322580645162,4.248387096774193,6.864516129032258,3.129032258064516,24.98785577252141
Vigo,Olivo,2018,1,1292545,15349.412052465052,11.612903225806452,2.351612903225807,6.596774193548387,3.0,84.20811139749308
Vigo,Olivo,2018,2,88928,896.1830222198496,11.071428571428571,2.632142857142857,7.089285714285714,2.8214285714285716,99.22973075268143
Vigo,Olivo,2018,3,875068,7624.734478790227,10.870967741935484,5.625806451612903,8.341935483870968,2.6774193548387095,114.76701286243899
Vigo,Olivo,2018,4,884460,6069.135337573356,14.2,2.95,12.45,3.3666666666666667,145.73080855923652
Vigo,Olivo,2018,5,1066276,805.4666353083952,17.64516129032258,0.6290322580645161,13.116129032258065,3.967741935483871,1323.7990914319457
Vigo,Olivo,2018,6,1246380,14278.650339187461,20.066666666666666,1.6866666666666668,13.116666666666667,4.533333333333333,87.28976271513112
Vigo,Olivo,2018,7,652798,4495.573196743952,21.870967741935484,0.5,13.551612903225807,4.903225806451613,145.20906932909193
Vigo,Olivo,2018,8,1448940,4122.711011754342,26.0,0.19677419354838707,13.716129032258063,5.67741935483871,351.4532053954058
Vigo,Olivo,2018,9,335850,8735.466435336346,24.3,0.6866666666666666,11.84,5.366666666666666,38.44671632432053
Vigo,Olivo,2018,10,65255,10284.226009622638,18.677419354838708,2.4161290322580644,9.864516129032259,4.419354838709677,6.345154213738873
Vigo,Olivo,2018,11,492510,13197.127499417325,13.3,5.943333333333333,6.813333333333333,3.466666666666667,37.31948486682008
Vigo,Olivo,2018,12,964069,1856.3979440034655,13.096774193548388,2.0064516129032257,6.083870967741936,3.2903225806451615,519.322380804253
Vigo,Trigo,2008,7,123814,13722.676199164252,23.096774193548388,0.5967741935483871,13.670967741935485,4.967741935483871,9.022584093876718
Vigo,Trigo,2008,8,1518814,12041.25242036156,22.93548387096774,0.7258064516129031,13.45483870967742,5.0,126.1342215060379
Vigo,Trigo,2008,9,854730,10606.752037936862,21.8,1.5133333333333332,11.423333333333334,4.8,80.58357515504389
Vigo,Trigo,2008,10,1309533,9841.521025403204,17.838709677419356,1.867741935483871,10.080645161290322,4.064516129032258,133.0620537841455
Vigo,Trigo,2008,11,1144920,8869.013035022668,12.8,1.9633333333333334,6.813333333333333,3.2666666666666666,129.09215438954124
Vigo,Trigo,2008,12,564200,8542.829237575545,11.548387096774194,3.0806451612903225,6.870967741935484,3.0,66.0436939928955
Vigo,Trigo,2009,1,33542,14855.655619123185,10.161290322580646,5.367741935483871,6.125806451612903,2.5483870967741935,2.2578606330118824
Vigo,Trigo,2009,2,355124,10236.959490195495,13.392857142857142,1.842857142857143,7.7107142857142845,3.107142857142857,34.69037855821565
Vigo,Trigo,2009,3,95883,3173.931801331124,16.93548387096774,0.7580645161290323,10.403225806451612,3.6451612903225805,30.209533790167566
Vigo,Trigo,2009,4,760530,3455.6176003962914,14.133333333333333,1.7633333333333332,12.106666666666666,3.1333333333333333,220.0851158741587
Vigo,Trigo,2009,5,194835,1857.75620225991,19.774193548387096,1.4129032258064516,13.148387096774194,4.161290322580645,104.8765170386666
Vigo,Trigo,2009,6,532590,11219.52713112285,21.7,2.566666666666667,13.33,4.666666666666667,47.46991506643813
Vigo,Trigo,2009,7,433287,1716.9810875502678,21.322580645161292,1.2193548387096773,13.548387096774194,4.838709677419355,252.3539735770763
Vigo,Trigo,2009,8,268894,1590.5369689464121,24.838709677419356,0.3483870967741935,13.458064516129031,5.258064516129032,169.0586294125047
Vigo,Trigo,2009,9,901140,4103.061139684982,24.666666666666668,0.11333333333333333,11.68,5.333333333333333,219.6262666632324
Vigo,Trigo,2009,10,144956,8098.313928836377,20.258064516129032,3.4645161290322584,8.851612903225806,4.387096774193548,17.89952838007952
Vigo,Trigo,2009,11,764190,14945.055611915688,13.766666666666667,6.33,6.043333333333333,3.3,51.13329918897803
Vigo,Trigo,2009,12,57629,9625.900693439287,11.483870967741936,5.435483870967742,5.922580645161291,2.774193548387097,5.986868329036277
Vigo,Trigo,2010,1,1121952,10497.561230557525,10.225806451612904,4.34516129032258,6.267741935483871,2.5483870967741935,106.87739517385155
Vigo,Trigo,2010,2,140476,10076.803364747899,10.821428571428571,5.196428571428571,6.982142857142857,2.7142857142857144,13.940532023422533
Vigo,Trigo,2010,3,909137,10244.170262641579,12.870967741935484,3.2129032258064516,8.954838709677418,2.967741935483871,88.7467678388204
Vigo,Trigo,2010,4,1342920,13198.809685820885,17.566666666666666,0.9466666666666668,12.783333333333333,3.8666666666666667,101.74553857251702
Vigo,Trigo,2010,5,965061,518.7949654323344,18.419354838709676,1.729032258064516,13.125806451612902,4.032258064516129,1860.197311660056
Vigo,Trigo,2010,6,1183860,5532.774177579397,22.166666666666668,0.9966666666666666,13.763333333333332,4.9,213.97222478325367
Vigo,Trigo,2010,7,708939,4423.548122881613,25.967741935483872,0.15161290322580645,13.951612903225806,5.451612903225806,160.26478752042576
Vigo,Trigo,2010,8,187209,14150.6462518854,25.548387096774192,0.1935483870967742,13.638709677419355,5.354838709677419,13.22971380017762
Vigo,Trigo,2010,9,343260,7046.42559397326,22.5,0.44666666666666666,11.473333333333333,4.8,48.71406011774069
Vigo,Trigo,2010,10,886166,3581.0811532009748,17.806451612903224,5.764516129032257,9.48709677419355,4.064516129032258,247.45767048811342
Vigo,Trigo,2010,11,557040,10191.213528391772,13.033333333333333,4.153333333333333,7.09,3.3666666666666667,54.658848865067775
Vigo,Trigo,2010,12,422375,5963.723951825081,11.03225806451613,3.0483870967741935,7.135483870967741,2.806451612903226,70.8240360237902
Vigo,Trigo,2011,1,844719,13752.607841263129,11.580645161290322,4.032258064516129,7.074193548387096,2.967741935483871,61.422459634565975
Vigo,Trigo,2011,2,150360,7050.833612358481,12.642857142857142,3.4071428571428575,7.246428571428571,3.0357142857142856,21.325138028566393
Vigo,Trigo,2011,3,1374106,8577.217745267068,14.290322580645162,1.7935483870967743,9.287096774193548,3.2580645161290325,160.20416419511275
Vigo,Trigo,2011,4,1371510,6142.487906416647,19.766666666666666,1.1733333333333333,12.836666666666668,4.366666666666666,223.28249088895643
Vigo,Trigo,2011,5,57939,11594.369888815992,20.64516129032258,0.9774193548387097,13.932258064516128,4.580645161290323,4.997166776254771
Vigo,Trigo,2011,6,333090,14818.596007416401,21.2,0.3266666666666667,13.916666666666666,4.766666666666667,22.47783797016231
Vigo,Trigo,2011,7,975601,1349.8879466770506,21.677419354838708,0.6258064516129032,13.587096774193547,4.806451612903226,722.7273955601919
Vigo,Trigo,2011,8,554063,6803.658928919172,23.0,1.032258064516129,12.993548387096775,5.064516129032258,81.43603402059696
Vigo,Trigo,2011,9,1335480,8891.398973434165,22.466666666666665,0.28,11.226666666666667,4.933333333333334,150.19908610446615
Vigo,Trigo,2011,10,279744,5377.4871253511665,21.451612903225808,3.2903225806451615,10.258064516129032,4.67741935483871,52.0213239900099
